_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/033.995/2022,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE NOTEBOOK,"Microcomputador - Tipo: notebook, Requisito: demais especificações descritas no termo de referência.",71840 0000000000000000,59000 0000000000000000,8 00000000,0029/2022,20220901,20220915,14559760000148,AMV DISTRIBUICAO  COMERCIO E IMPORTACAO LTDA
2,11/009.879/2022,FUNFAZ,Ativo,"",PROFISCO II - BID: Contratação de empresa para o desenvolvimento do Novo Portal da Transparência.,Contratação de empresa especializada em Tecnologia da Informação e Comunicação para desenvolver e implantar o Novo Portal da Transparência.,2766660 0000000000000000,1537900 0000000000000000,26000 00000000,0021/2022,20220901,20220915,24935454000112,TELLUS INFORMATICA E TELECOMUNICAÇÕES LTDA.
3,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Fornecimento de peças - Requisito: conforme especificações no anexo.,61379 5900000000000000,27112 7600000000000000,1 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
4,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Serviço de manutenção preventiva e corretiva de aparelho condicionador de ar.,127480 3200000000000000,127480 3200000000000000,12 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
5,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Serviço de instalação de aparelho condicionador de ar,63683 5500000000000000,30406 9200000000000000,69 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
6,29/033.995/2022,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE NOTEBOOK,"Microcomputador - Tipo: notebook, Requisito: demais especificações descritas no termo de referência.",71840 0000000000000000,59000 0000000000000000,8 00000000,0029/2022,20220901,20220915,14559760000148,AMV DISTRIBUICAO  COMERCIO E IMPORTACAO LTDA
7,11/009.879/2022,FUNFAZ,Ativo,"",PROFISCO II - BID: Contratação de empresa para o desenvolvimento do Novo Portal da Transparência.,Contratação de empresa especializada em Tecnologia da Informação e Comunicação para desenvolver e implantar o Novo Portal da Transparência.,2766660 0000000000000000,1537900 0000000000000000,26000 00000000,0021/2022,20220901,20220915,24935454000112,TELLUS INFORMATICA E TELECOMUNICAÇÕES LTDA.
8,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Fornecimento de peças - Requisito: conforme especificações no anexo.,61379 5900000000000000,27112 7600000000000000,1 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
9,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Serviço de manutenção preventiva e corretiva de aparelho condicionador de ar.,127480 3200000000000000,127480 3200000000000000,12 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
10,71/035.704/2021,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM INSTALAÇÃO  MANUTENÇÃO PREVENTIVA E CORRETIVA DE APARELHOS CONDICIONADORES DE AR INCLUINDO MÃO DE OBRA E FORNECIMENTO DE PEÇAS NECESSÁRIAS À MANUTENÇÃO,Serviço de instalação de aparelho condicionador de ar,63683 5500000000000000,30406 9200000000000000,69 00000000,0008/2022,20220901,20220916,5679838000177,CLIMA TECK CLIMATIZAÇÃO LTDA.
