_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Câmera - Tipo: câmera digital profissional, Tipo da tela: icd articulável, Megapixels: 18, Tipo de alimentação: bateria recarregável, Uso: profissional, Conexão: USB  HDMI  AV X, Lente: Única flexível com exposição automática, Sistema: Digital, Dimensão: 9 97 x 12 96 x 7 79 (A x L x P), Peso: 480 g, Mídia de gravação: cartão de memoria SD/SDHC/SDXC, Modos do flash: Automático, Flash Manual, Transm",12783 5100000000000000,12783 5100000000000000,3 00000000,0001/2021,20220502,20220801,34707374000163,SPV COMERCIAL LTDA
2,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",73662 6200000000000000,61499 9600000000000000,19 00000000,0001/2021,20220502,20220801,26994101000119,TERABRAS COMERCIAL LTDA
3,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Projetor - Tipo: multimídia (Datashow), Alto-falante: integrado no projetor com o mínimo de 1 W de potência, Acompanha: manual do usuário  controle remoto ir  cabo de alimentação  cabo vga, Requisito: deve estar em linha de produção pelo fabricante  deve possuir tecnologia lcd com matriz ativa tft com 16 milhões de cores, Garantia: de no mínimo 12 meses, Resolução mínima nativa: de 1024 x 768 e co",11842 8000000000000000,11841 0000000000000000,3 00000000,0001/2021,20220502,20220801,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
4,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Projetor - Tipo: multimídia (Datashow), Alto-falante: integrado no projetor com o mínimo de 1 W de potência, Acompanha: manual do usuário  controle remoto ir  cabo de alimentação  cabo vga, Requisito: deve estar em linha de produção pelo fabricante  deve possuir tecnologia lcd com matriz ativa tft com 16 milhões de cores, Garantia: de no mínimo 12 meses, Resolução mínima nativa: de 1024 x 768 e co",11842 8000000000000000,11841 0000000000000000,3 00000000,0001/2021,20220502,20220801,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
5,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Microcomputador - Tipo: Notebook educacional, Processador: padrão X64 com núcleo duplo de no mínimo de 2.30 GHz de frequência de base, Interface de rede: integrada 10/100/1000, Placa de vídeo: on-board, Disco rígido: Disco Rigido (HD) com capacidade de no mínimo de 500GB, Mouse: touchpad com 2 botoes integrados, Bateria: integrada de no mínimo 3000mah e adaptador CA, Acessórios: todos os component",73662 6200000000000000,61499 9600000000000000,19 00000000,0001/2021,20220502,20220801,26994101000119,TERABRAS COMERCIAL LTDA
6,75/000.288/2021,SETESCC-INATIVO(12_2023),Inativo,PREGÃO ELETRÔNICO,Aquisição de mobiliário em geral e eletrônicos,"Câmera - Tipo: câmera digital profissional, Tipo da tela: icd articulável, Megapixels: 18, Tipo de alimentação: bateria recarregável, Uso: profissional, Conexão: USB  HDMI  AV X, Lente: Única flexível com exposição automática, Sistema: Digital, Dimensão: 9 97 x 12 96 x 7 79 (A x L x P), Peso: 480 g, Mídia de gravação: cartão de memoria SD/SDHC/SDXC, Modos do flash: Automático, Flash Manual, Transm",12783 5100000000000000,12783 5100000000000000,3 00000000,0001/2021,20220502,20220801,34707374000163,SPV COMERCIAL LTDA
7,27/002.434/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de medicamentos para atender a demanda dos pacientes cadastrados no Componente Especializado da Assistência Farmacêutica -CEAF/SES.,"Naproxeno - Dosagem: 500 mg, Apresentação: cápsula  comprimido ou drágea.",16017 6000000000000000,16017 6000000000000000,22560 00000000,0030/2022,20220503,20220823,15439366000139,EREFARMA PRODUTOS PARA SAUDE LTDA - EPP.
8,29/014.967/2022,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE ESCOLAR RURAL (LINHA SÃO JUDAS TADEU/VESPERTINO  CAMPO GRANDE/MS),Locação de veículo para transporte escolar,125186 2700000000000000,125180 0000000000000000,11 00000000,0012/2022,20220503,20220517,8394430000147,TRANSPICCOLI TRANSPORTES LTDA.
9,29/014.967/2022,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE ESCOLAR RURAL (LINHA SÃO JUDAS TADEU/VESPERTINO  CAMPO GRANDE/MS),Locação de veículo para transporte escolar,125186 2700000000000000,125180 0000000000000000,11 00000000,0012/2022,20220503,20220517,8394430000147,TRANSPICCOLI TRANSPORTES LTDA.
10,27/002.434/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de medicamentos para atender a demanda dos pacientes cadastrados no Componente Especializado da Assistência Farmacêutica -CEAF/SES.,"Naproxeno - Dosagem: 500 mg, Apresentação: cápsula  comprimido ou drágea.",16017 6000000000000000,16017 6000000000000000,22560 00000000,0030/2022,20220503,20220823,15439366000139,EREFARMA PRODUTOS PARA SAUDE LTDA - EPP.
