_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1569207 9600000000000000,1329000 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
2,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1811280 0000000000000000,1499799 9600000000000000,12 00000000,0002/2019,20191104,20191118,19097389000163,KARBECK SEGURANÇA LTDA
3,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,736159 9200000000000000,699000 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
4,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,626880 0000000000000000,538798 9200000000000000,12 00000000,0002/2019,20191104,20191118,19097389000163,KARBECK SEGURANÇA LTDA
5,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1497039 9600000000000000,1242649 9200000000000000,12 00000000,0002/2019,20191104,20191118,19097389000163,KARBECK SEGURANÇA LTDA
6,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1339920 0000000000000000,1059900 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
7,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1094239 9200000000000000,903300 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
8,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,942720 0000000000000000,774900 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
9,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,628479 9600000000000000,513000 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
10,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,1096639 9200000000000000,902700 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
11,31/705.178/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE VIGILÂNCIA OSTENSIVA ARMADA,Serviço vigilância ostensiva em repartição pública e/ou autoridade,468960 0000000000000000,376800 0000000000000000,12 00000000,0002/2019,20191104,20191118,30076936000167,GRANSEG SEGURANÇA PRIVADA EIRELI
12,27/001.197/2019,FESA,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA REALIZAÇÃO DE EVENTOS,Contratação de empresa de organização de eventos (coquetéis  festas de congraçamento  recepções e/ou outros),150017 7300000000000000,121800 0000000000000000,1 00000000,0024/2019,20191104,20191118,28934771000175,LINE UP COMUNICAÇÃO EVENTOS E TECNOLOGIA EIRELI
13,27/001.197/2019,FESA,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA REALIZAÇÃO DE EVENTOS,Contratação de empresa de organização de eventos (coquetéis  festas de congraçamento  recepções e/ou outros),150017 7300000000000000,121800 0000000000000000,1 00000000,0024/2019,20191104,20191118,28934771000175,LINE UP COMUNICAÇÃO EVENTOS E TECNOLOGIA EIRELI
