_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Abafador - Tipo: auricular, Material: 100% silicone, Uso: protetor auditivo, Requisito: plug com cordão.",1909 2000000000000000,799 8000000000000000,860 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
2,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Avental - Tipo: pulverização, Material: PVC impermeável, Ajustes: tiras ou fitas na altura do pescoço e na cintura, Cor: amarelo.",13728 0000000000000000,6278 4000000000000000,640 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
3,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Calçado - Modelo:  bota ecoboots, Cor: preta, Uso: segurança, Material: confeccionado em poliuretano de alta densidade  é resistente a gorduras orgânicas  hidrocarbonetos leves  produtos químicos  bem como gorduras de origem animal e óleos industriais, Bico: arredondado, Cano: Espessura 2 3mm na borda superior  aumentando gradativamente chegando a 3 1mm na altura do tornozelo e 4mm na união do can",20528 0000000000000000,18000 0000000000000000,160 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
4,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Calçado - Modelo: bota descartável, Material: plástico, Requisito: com elástico.",10840 0000000000000000,5000 0000000000000000,2000 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
5,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Luva - Tipo: apicultura, Material: kroyal.",4076 8000000000000000,3000 0000000000000000,160 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
6,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Macacão - Tipo: proteção química, Material: confeccionado em não tecido  revestido com uma camada laminada de polietileno, Requisito: traje acoplado com capuz ajustado por elástico. fechamento frontal em zíper. elástico nos punhos  tornozelos.",37971 2000000000000000,24960 0000000000000000,640 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
7,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Uniforme - Tipo: macação de apicultura, Tecido: albene, Forro: em poliéster, mascára: redonda destacável, Tela: em aço inox.",21437 5000000000000000,21400 0000000000000000,50 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
8,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Óculos - Uso: segurança, Material do visor: policarbonato incolor, Requisitos: com apoio nasal  com proteção lateral e hastes ajustáveis.",1473 3000000000000000,450 0000000000000000,90 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
9,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Luva - Material: raspa de couro, Requisito: cano longo.",3779 2000000000000000,3680 0000000000000000,160 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
10,71/503.334/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos de Proteção Individual  com recurso provenientes de repasse voluntário efetivado pela União - Convênio nº 891286/2019  firmado entre MAPA (Ministério de Agricultura  Pecuária e Abastecimento) e IAGRO (Agência Estadual de Defesa Sanitária Animal)  em atendimento o que dispõe o § 1º do artigo 1º do Decreto nº 5.504/2005  bem como o § 3º do artigo 1º do Decreto nº 10.024/201,"Luva - Material: raspa de couro, Requisito: cano longo.",3779 2000000000000000,3680 0000000000000000,160 00000000,0003/2020,20201002,20201023,8256030000175,MORENA COMÉRCIO & SERVIÇO LTDA.
