_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/034.617/2022,FUNRESPMS,Ativo,PREGÃO ELETRÔNICO,Processo de aquisição de 01 (um) veículo pick-up caracterizado e adaptado para transporte de animais destinados a Delegacia Especializada de Repressão aos Crimes Ambientais e de Atendimento ao Turista / DECAT,"Veículo - Modelo: utilitário, Tipo: pick-up, Cabine: dupla, Quilometragem: zero Km, Ano / Modelo: do ano corrente ou superior, Fabricação: Nacional/Mercosul/México, Tração: 4x4, Motor: diesel, Potência mínima: 170 cv, Transmissão: automática, Direção: hidráulica ou elétrica, Quantidade de porta: 4 laterais, Capacidade de transporte: 5 passageiros  incluindo o motorista, Distância mínima entre eixo",290672 5000000000000000,276492 7900000000000000,1 00000000,0012/2022,20220701,20220719,11985717000156,DIVALI - DISTRIBUIDORA DE VEÍCULOS VALE DO IVINHEMA LTDA
2,31/034.617/2022,FUNRESPMS,Ativo,PREGÃO ELETRÔNICO,Processo de aquisição de 01 (um) veículo pick-up caracterizado e adaptado para transporte de animais destinados a Delegacia Especializada de Repressão aos Crimes Ambientais e de Atendimento ao Turista / DECAT,"Adaptação - Uso: veículo, Requisito: conforme especificações no anexo.",55200 0000000000000000,52507 2100000000000000,1 00000000,0012/2022,20220701,20220719,11985717000156,DIVALI - DISTRIBUIDORA DE VEÍCULOS VALE DO IVINHEMA LTDA
3,31/034.617/2022,FUNRESPMS,Ativo,PREGÃO ELETRÔNICO,Processo de aquisição de 01 (um) veículo pick-up caracterizado e adaptado para transporte de animais destinados a Delegacia Especializada de Repressão aos Crimes Ambientais e de Atendimento ao Turista / DECAT,"Veículo - Modelo: utilitário, Tipo: pick-up, Cabine: dupla, Quilometragem: zero Km, Ano / Modelo: do ano corrente ou superior, Fabricação: Nacional/Mercosul/México, Tração: 4x4, Motor: diesel, Potência mínima: 170 cv, Transmissão: automática, Direção: hidráulica ou elétrica, Quantidade de porta: 4 laterais, Capacidade de transporte: 5 passageiros  incluindo o motorista, Distância mínima entre eixo",290672 5000000000000000,276492 7900000000000000,1 00000000,0012/2022,20220701,20220719,11985717000156,DIVALI - DISTRIBUIDORA DE VEÍCULOS VALE DO IVINHEMA LTDA
4,31/034.617/2022,FUNRESPMS,Ativo,PREGÃO ELETRÔNICO,Processo de aquisição de 01 (um) veículo pick-up caracterizado e adaptado para transporte de animais destinados a Delegacia Especializada de Repressão aos Crimes Ambientais e de Atendimento ao Turista / DECAT,"Adaptação - Uso: veículo, Requisito: conforme especificações no anexo.",55200 0000000000000000,52507 2100000000000000,1 00000000,0012/2022,20220701,20220719,11985717000156,DIVALI - DISTRIBUIDORA DE VEÍCULOS VALE DO IVINHEMA LTDA
5,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Serra - Tipo: tico-tico, Potência mínima: 705 watts, Empunhadeira: ampla suave para uma operação confortável, Comprimento: 90 mm, Requisito: manual.",1250 3200000000000000,1250 3200000000000000,2 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
6,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Parafusadeira - Tipo: Bateria recarregável, Potência: 12 V, Voltagem: 12 v, Rotação: 0-450/0-1700 RPM, Mandril de aperto: mínimo 3/8 ', Acompanha: Carregador bivolt  bateria  maleta.",1289 9600000000000000,1280 0000000000000000,4 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
7,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Furadeira - Tipo: de bancada, Potência mínima: 350 W, Potência do motor: mínimo 1/2 hp, Voltagem: bivolt, Frequência: monofásico, Capacidade de perfurar: mínimo 15 mm, Profundidade de corte: mínimo de 90 mm.",1118 8200000000000000,1118 0000000000000000,1 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
8,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Furadeira - Tipo: parafusadeira, Potência mínima: 110 V, Mandril: 1/2', Acompanha: 2 baterias bivolt., Voltagem: bivolt, Tamanho: mínimo de 1/2 polegada., Capacidade: brocas de no mínimo 10 mm..",11397 6000000000000000,11380 0000000000000000,10 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
9,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Ferramentas - Tipo: martelete, Tensão: 800 a 900w, Requisito: perfurador e rompedor.",1755 1800000000000000,1750 0000000000000000,2 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
10,27/006.706/2021,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS,"Ferramentas - Tipo: esmerilhadeira, Tensão: 110V, Comprimento: 515 mm, Potência mínima: 2000 W.",2887 7400000000000000,2880 0000000000000000,3 00000000,0141/2021,20220704,20220720,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
