_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: permanganato de potássio, Ensaio: 99 0 - 100 5%.",39 8700000000000000,39 8700000000000000,1 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
2,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: nitrato de prata, Ensaio: 99 8%.",2249 3200000000000000,2249 3200000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
3,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: cromato de potássio, Requisito: pH 8 6 - 9 8 (20°), Ensaio: mínimo 99 5%.",242 8200000000000000,242 8200000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
4,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: hidróxido de cálcio, Ensaio: 95 0%, Impureza: 0 003% metal pesado, Densidade: 2 24 g/L a 25ºC.",45 2800000000000000,45 2800000000000000,1 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
5,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: sulfanilamida, Ensaio: 99 0%.",248 3600000000000000,248 3600000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
6,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: oxalato dissódico, Requisito: pH 7 5 - 8 5 (20° C  3%), Ensaio: 99 8%, Densidade: 2 27 g/cm³  a 20ºC.",68 1200000000000000,68 1200000000000000,1 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
7,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: ácido fosfórico P.A, Grau de Pureza: mínimo 85%, Características adicionais:  fórmula H3PO4.",209 4000000000000000,209 4000000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
8,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,Corante Laboratorial - Tipo: negro eriocromo T.,118 3000000000000000,118 3000000000000000,1 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
9,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: carbonato de cálcio, Ensaio: 98 5 - 100 5%.",29 6200000000000000,29 6200000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
10,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,Corante Laboratorial - Tipo: vermelho de metilo.,34 2700000000000000,34 2700000000000000,1 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
11,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: hidróxido de amônio P.A., Concentração: teor mínimo de 28%.",193 4000000000000000,193 4000000000000000,5 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
12,27/011.166/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS (REAGENTES QUÍMICOS).,"Reagente - Tipo: dicloridrato de N-(1-naftil)-etilenodiamina P.A., Concentração: > 98 %.",1203 7600000000000000,1203 7600000000000000,2 00000000,0002/2023,20230905,20231030,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
