_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Mesa hospitalar - Tipo: de exames, Estrutura: de 01 a 02 gavetas, Material de confecção: aço carbono pintado / aço inox, Capacidade  mínima: de 150 Kg.","148330,0000000000000000","32480,0000000000000000","35,00000000",0002/2024,1970-01-01,1970-01-01,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
2,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Mesa hospitalar - Tipo: de exames, Estrutura: de 01 a 02 gavetas, Material de confecção: aço carbono pintado / aço inox, Capacidade  mínima: de 150 Kg.","53287,5000000000000000","32480,0000000000000000","35,00000000",0002/2024,1970-01-01,1970-01-01,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
3,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Mesa hospitalar - Tipo: de exames, Estrutura: de 01 a 02 gavetas, Material de confecção: aço carbono pintado / aço inox, Capacidade  mínima: de 150 Kg.","53287,5000000000000000","32480,0000000000000000","35,00000000",0002/2024,1970-01-01,1970-01-01,13646927000145,CAPILE COMERCIO E TECNOLOGIA LTDA
4,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Equipamento hospitalar / laboratorial - Tipo: biombo plumbífero, Requisito: curvo, Estrutura: aço ou alumínio, Espessura: de 2 mm.","17543,0100000000000000","17543,0100000000000000","3,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
5,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Equipamento hospitalar / laboratorial - Tipo: biombo plumbífero, Requisito: curvo, Estrutura: aço ou alumínio, Espessura: de 2 mm.","19584,6000000000000000","17543,0100000000000000","3,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
6,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Equipamento hospitalar / laboratorial - Tipo: biombo plumbífero, Requisito: curvo, Estrutura: aço ou alumínio, Espessura: de 2 mm.","19584,6000000000000000","17543,0100000000000000","3,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
7,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Equipamento hospitalar / laboratorial - Tipo: biombo plumbífero, Requisito: curvo, Estrutura: aço ou alumínio, Espessura: de 2 mm.","3420,0000000000000000","17543,0100000000000000","3,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
8,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Cadeira - Tipo: de rodas pediátrica, Apoio de braço: escamoteável, Requisito: com elevação de pernas, Material de confecção: aço ou ferro pintado, Apoio para pés: fixo.","5068,9600000000000000","5039,0000000000000000","4,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
9,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Cadeira - Tipo: de rodas pediátrica, Apoio de braço: escamoteável, Requisito: com elevação de pernas, Material de confecção: aço ou ferro pintado, Apoio para pés: fixo.","5068,9600000000000000","5039,0000000000000000","4,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
10,27/011.871/2023,FESA,Ativo,,AQUISIÇÃO DE MATERIAIS PERMANENTES,"Cadeira - Tipo: de rodas pediátrica, Apoio de braço: escamoteável, Requisito: com elevação de pernas, Material de confecção: aço ou ferro pintado, Apoio para pés: fixo.","4636,9600000000000000","5039,0000000000000000","4,00000000",0002/2024,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
