_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/002.593/2017,FESA,Ativo,PREGÃO ELETRÔNICO,Contratação de empresa especializada para a locação de equipamentos e softwares,Locação de Impressoras  Multifuncionais  Scanners  Monitores e Fragmentadoras.,1655067 9600000000000000,1440000 0000000000000000,12 00000000,0001/2018,20180202,20180216,73505349000230,H2L EQUIPAMENTOS E SISTEMAS LTDA
2,31/600.307/2017,AGEPEN,Ativo,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE PREPARO E FORNECIMENTO DE ALIMENTAÇÃO PARA O SISTEMA PRISIONAL NO MUNICIPIO DE CORUMBÁ  MS.,Fornecimento de alimentação (refeição  lanche e/ou similar),3600396 0000000000000000,3540389 4000000000000000,300033 00000000,0001/2018,20180205,20180221,5081979000193,NUTRI & SAÚDE REFEIÇÕES COLETIVAS LTDA
3,71/000.218/2017,SEMAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE GPS E MÁQUINA DE LAVAR TUBETES,"GPS - Tipo: portátil, Tipo da Tela: mínimo de 2 6 polegadas  colorida  legível a luz solar , Tecnologia: equipado com bússola  altímetro  inclinação  compensação de 3 eixos, Compatível: Interface USB  NMEA e Glonass, Tecnologia de formação de imagem: capacidade mínima de 5000 paradas  minimo 200 rotas e registro do mínimo 10.000 pontos por trajeto  mínimo de 200 trajetos salvos, Memória: mínimo de",1941 6600000000000000,1940 0000000000000000,1 00000000,0001/2018,20180207,20180226,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
4,71/000.218/2017,SEMAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE GPS E MÁQUINA DE LAVAR TUBETES,"Máquina / Lavadora - Tipo: tubetes, Estrutura: metálica com pintura, Motor: elétrico, Sistema de água: jatos de água interno, Capacidade de lavagem: mínimo dez mil tubetes por hora.",9300 0000000000000000,9300 0000000000000000,1 00000000,0001/2018,20180207,20180226,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
5,31/601.538/2017,AGEPEN,Ativo,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE PREPARO E FORNECIMENTO DE ALIMENTAÇÃO PARA O SISTEMA PRISIONAL NO MUNICIPIO DE PONTA PORÂ  MS,Fornecimento de alimentação (refeição  lanche e/ou similar),2975436 0000000000000000,2975436 0000000000000000,247953 00000000,0002/2018,20180207,20180530,7361085000182,HEALTH NUTRIÇÃO E SERVIÇOS LTDA (MATRIZ)
6,31/601.539/2017,AGEPEN,Ativo,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE PREPARO E FORNECIMENTO DE ALIMENTAÇÃO PARA O SISTEMA PRISIONAL NO MUNICIPIO DE CAMPO GRANDE  MS.,Fornecimento de alimentação (refeição  lanche e/ou similar),1619520 0000000000000000,1618170 4000000000000000,134960 00000000,0003/2018,20180209,20180529,7361085000182,HEALTH NUTRIÇÃO E SERVIÇOS LTDA (MATRIZ)
7,31/601.537/2017,AGEPEN,Ativo,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE PREPARO E FORNECIMENTO DE ALIMENTAÇÃO PARA O INSTITUTO PENAL DE CAMPO GRANDE  MS.,Fornecimento de alimentação (refeição  lanche e/ou similar),5866272 0000000000000000,5866272 0000000000000000,488856 00000000,0004/2018,20180209,20180528,7361085000182,HEALTH NUTRIÇÃO E SERVIÇOS LTDA (MATRIZ)
8,51/000.460/2017,SEGOV,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM FORNECIMENTO DE PEÇAS  COMPONENTES E ACESSÓRIOS PARA AERONAVE KING AIR A-100,Fornecimento de peças - Requisito: conforme especificações no anexo.,0 0000000000000000,0 0000000000000000,1 00000000,0001/2018,20180221,20180320,22501334000181,NEP AVIATION COMERCIO  IMPORTACAO E EXPORTACAO LTDA
9,31/601.043/2017,AGEPEN,Ativo,PREGÃO PRESENCIAL,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE PREPARO E FORNECIMENTO DE ALIMENTAÇÃO PARA O SISTEMA PRISIONAL NO MUNICIPIO DE RIO BRILHANTE  MS.,Fornecimento de alimentação (refeição  lanche e/ou similar),1427748 0000000000000000,1426558 2100000000000000,118979 00000000,0005/2018,20180221,20180530,5081979000193,NUTRI & SAÚDE REFEIÇÕES COLETIVAS LTDA
10,29/040.206/2017,SED,Ativo,PREGÃO ELETRÔNICO,Contratação de serviços gráficos,Serviço gráfico (impressos em geral  encadernação  folder  banner e/ou outros),21855 0000000000000000,13900 0000000000000000,1 00000000,0002/2018,20180226,20180309,2001655000100,REZENDE & DINIZ NETO LTDA EPP
