_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/002.525/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de itens para a realização de mutirão de limpeza,"Saco - Tipo: para lixo, Material: plástico, Cor: preto, Espessura: 12 micras, Capacidade: 100 litros, Requisito: boca larga especial .",175500 0000000000000000,72000 0000000000000000,112500 00000000,0039/2021,20210802,20210813,42351193000175,N & N COMÉRCIO DE PRODUTOS LTDA - EPP
2,27/002.525/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de itens para a realização de mutirão de limpeza,"Saco - Tipo: para lixo, Material: plástico, Cor: preto, Espessura: 12 micras, Capacidade: 100 litros, Requisito: boca larga especial .",43875 0000000000000000,22125 0000000000000000,37500 00000000,0039/2021,20210802,20210813,20419294000106,EFICAZ LOGISTICA ATACADAO COMERCIO DE PRODUTOS DE LIMPEZA E DESCARTAVEIS EIRELI
3,27/002.525/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de itens para a realização de mutirão de limpeza,"Luva - Material: raspa de couro, Tamanho: punho 7 cm.",16960 0000000000000000,10640 0000000000000000,1600 00000000,0039/2021,20210802,20210813,36923443000100,STAR MEDICAL COMERCIO DE PRODUTOS HOSPITALARES LTDA
4,27/002.525/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de itens para a realização de mutirão de limpeza,"Saco - Tipo: para lixo, Material: plástico, Cor: preto, Espessura: 12 micras, Capacidade: 100 litros, Requisito: boca larga especial .",131625 0000000000000000,72000 0000000000000000,112500 00000000,0039/2021,20210802,20210813,42351193000175,N & N COMÉRCIO DE PRODUTOS LTDA - EPP
5,27/002.525/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de itens para a realização de mutirão de limpeza,"Luva - Material: raspa de couro, Tamanho: punho 7 cm.",16960 0000000000000000,10640 0000000000000000,1600 00000000,0039/2021,20210802,20210813,36923443000100,STAR MEDICAL COMERCIO DE PRODUTOS HOSPITALARES LTDA
6,31/035.162/2021,FESP,Ativo,PREGÃO ELETRÔNICO,Aquisição de mobiliários específicos para os Institutos Médico-Legais das Unidades Regionais de Perícia e Identificação - CGP,"Bebedouro - Tipo: elétrico de pressão, Requisito: capacidade de resfriamento de 4 litros por hora, sistema interno de filtragem com carvão ativado, duas torneiras: uma para copo e outra para esguicho, regulagem interna do jato, tampa e gabinete em aço inoxidável.",3712 0000000000000000,3700 0000000000000000,2 00000000,0002/2021,20210804,20211209,18472961000164,MASTER COMÉRCIO DE EQUIPAMENTOS EIRELI EPP
7,31/035.162/2021,FESP,Ativo,PREGÃO ELETRÔNICO,Aquisição de mobiliários específicos para os Institutos Médico-Legais das Unidades Regionais de Perícia e Identificação - CGP,"Suporte hospitalar / laboratorial - Tipo: de hamper, Material: aço inoxidável.",2965 9800000000000000,2899 8000000000000000,6 00000000,0002/2021,20210804,20211209,24198128000170,NOVA OPCAO PRODUTOS PARA SAUDE LTDA
8,31/035.162/2021,FESP,Ativo,PREGÃO ELETRÔNICO,Aquisição de mobiliários específicos para os Institutos Médico-Legais das Unidades Regionais de Perícia e Identificação - CGP,"Maca - Tipo: para transporte de cadáver,  Medida mínima: 1 90m x 0 55m x 0 80m (c x l x a), Material: aço inoxidável, Requisito: sem grades de proteção  leito fixo  com rebaixo e dreno para escoamento de líquidos,04 rodízios  sendo dois com freios, acompanhar suporte para balde de 5l em inox.",69324 7500000000000000,42999 9000000000000000,15 00000000,0002/2021,20210804,20211209,24198128000170,NOVA OPCAO PRODUTOS PARA SAUDE LTDA
9,31/035.162/2021,FESP,Ativo,PREGÃO ELETRÔNICO,Aquisição de mobiliários específicos para os Institutos Médico-Legais das Unidades Regionais de Perícia e Identificação - CGP,"Equipamento hospitalar / laboratorial - Tipo: biombo, Requisito: possuir rodízios, Material de confecção: aço ferro pintado, Tamanho: triplo.",4267 2000000000000000,4200 0000000000000000,5 00000000,0002/2021,20210804,20211209,24198128000170,NOVA OPCAO PRODUTOS PARA SAUDE LTDA
10,31/035.162/2021,FESP,Ativo,PREGÃO ELETRÔNICO,Aquisição de mobiliários específicos para os Institutos Médico-Legais das Unidades Regionais de Perícia e Identificação - CGP,"Mesa hospitalar - Tipo: mesa ginecológica, Requisito: gabinete deve possuir no mínimo 3 gavetas e duas portas, Material do gabinete: mdf, material do estofado: espuma com densidade mínima d28 revestida em courvin, Peso suportado: mínimo de 120 kg, Acompanha: Par de porta-coxas estofado e gaveta em aço inox para escoamento de líquidos, Leito: estofado  dividido em 03 partes  com cabeceira e peseira",13286 6000000000000000,13286 6000000000000000,5 00000000,0002/2021,20210804,20211209,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
