_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,57/006.878/2022,SEILOG,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO CONTINUADO DE VIGILÂNCIA ARMADA E DESARMADA  DIURNA E NOTURNA  A SEREM EXECUTADOS NAS DEPENDÊNCIAS DO EMPREENDIMENTO BIOPARQUE PANTANAL,Serviço vigilância ostensiva em repartição pública e/ou autoridade,4478783 4000000000000000,3949999 2000000000000000,12 00000000,0004/2022,20230607,20230712,4701639000317,CENTRO OESTE VIGILANCIA E SEGURANCA LTDA
2,57/006.878/2022,SEILOG,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO CONTINUADO DE VIGILÂNCIA ARMADA E DESARMADA  DIURNA E NOTURNA  A SEREM EXECUTADOS NAS DEPENDÊNCIAS DO EMPREENDIMENTO BIOPARQUE PANTANAL,Serviço vigilância ostensiva em repartição pública e/ou autoridade,4478783 4000000000000000,3949999 2000000000000000,12 00000000,0004/2022,20230607,20230712,4701639000317,CENTRO OESTE VIGILANCIA E SEGURANCA LTDA
3,27/004.128/2023,FESA,Ativo,"",Aquisição de Correlatos,"Solução - Tipo: laboratorial, Requisito: solução eletrolítica TISAB III para determinação de íon fluoreto, Frasco: frasco com 500 ml.",15000 0000000000000000,12498 0000000000000000,12 00000000,0012/2023,20230614,20230627,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
4,27/004.128/2023,FESA,Ativo,"",Aquisição de Correlatos,"Solução - Tipo: laboratorial, Requisito: solução eletrolítica TISAB III para determinação de íon fluoreto, Frasco: frasco com 500 ml.",15000 0000000000000000,12498 0000000000000000,12 00000000,0012/2023,20230614,20230627,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
5,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: amarela fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",845 3000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
6,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: amarela fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",845 3000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
7,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: amarela fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",865 2000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
8,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: rosa fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",845 3000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
9,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: rosa fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",845 3000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
10,29/059.529/2022,SED,Ativo,"",AQUISIÇÃO DE MATERIAL DE EXPEDIENTE,"Caneta - Tipo: marca texto, Cor: rosa fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",797 9000000000000000,369 0000000000000000,10 00000000,0015/2023,20230622,20230706,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
