_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Capacitação.,148905 0000000000000000,108000 0000000000000000,3 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
2,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Suporte Técnico e Atualização Tecnológica.,1483059 9000000000000000,1109581 9000000000000000,35 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
3,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Serviços Técnicos Especializados e de Implantação.,2580000 0000000000000000,1785000 0000000000000000,10000 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
4,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Licença de uso perpétuo.,2497418 0000000000000000,2497418 0000000000000000,1 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
5,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Capacitação.,148905 0000000000000000,108000 0000000000000000,3 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
6,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Suporte Técnico e Atualização Tecnológica.,1483059 9000000000000000,1109581 9000000000000000,35 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
7,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Serviços Técnicos Especializados e de Implantação.,2580000 0000000000000000,1785000 0000000000000000,10000 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
8,11/006.273/2022,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,PROFISCO II - BID: Contratação de solução de cobrança de crédito tributário  para atender a demanda da SEFAZ/MS e da PGE/MS.,Licença de uso perpétuo.,2497418 0000000000000000,2497418 0000000000000000,1 00000000,0022/2022,20230206,20230518,7322276000135,SYDLE SISTEMAS LTDA
9,57/006.415/2022,AGEHAB,Ativo,"",Execução das obras de reconstrução de 01 (uma) unidade habitacional no Conjunto Vila Mangay  Quadra 04  Lote 07  no município de Amambaí/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,98553 4700000000000000,94610 6000000000000000,1 00000000,0001/2023,20230213,20230306,28181986000162,LUTTI COMERCIO E SERVIÇOS LTDA
10,57/006.415/2022,AGEHAB,Ativo,"",Execução das obras de reconstrução de 01 (uma) unidade habitacional no Conjunto Vila Mangay  Quadra 04  Lote 07  no município de Amambaí/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,98553 4700000000000000,94610 6000000000000000,1 00000000,0001/2023,20230213,20230306,28181986000162,LUTTI COMERCIO E SERVIÇOS LTDA
11,27/001.508/2022,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE AVIAMENTOS DE COSTURA,"Espuma - Tipo: casca de ovo, Composição: poliuretano, Densidade: 28,  Medida mínima: 0 80 m x 1 80 m (lxc).",82433 4000000000000000,26899 8000000000000000,428 00000000,0005/2022,20230214,20230424,34707374000163,SPV COMERCIAL LTDA
12,27/001.508/2022,FUNSAU,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE AVIAMENTOS DE COSTURA,"Linha - Tipo: 120, Uso: para costura, Material: 100% poliéster, Modelo: cone, Comprimento: 5000 jardas, Requisito: linha de uso universal  podendo ser usada em diversos tipos de tecido e malhas, Cor: branco, Dados complementares: utilizado em máquina de alta velocidade.",5065 0000000000000000,5065 0000000000000000,500 00000000,0005/2022,20230214,20230424,34707374000163,SPV COMERCIAL LTDA
