_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,11/015.557/2020,SEFAZ,Ativo,PREGÃO ELETRÔNICO,Contratação de empresa especializada na prestação de serviços técnicos de informática para sustentação  análise  desenvolvimento  manutenção  documentação  treinamento  suporte e teste de software  na forma de serviços continuados presenciais e/ou não presenciais  nos sistemas corporativos do Estado.,Contratação de empresa especializada em serviço de tecnologia da informação,10068960 0000000000000000,5969040 0000000000000000,132000 00000000,0013/2021,20210601,20210617,12423787000183,GEOI2 TECNOLOGIA DA INFORMAÇÃO LTDA.
2,11/015.557/2020,SEFAZ,Ativo,PREGÃO ELETRÔNICO,Contratação de empresa especializada na prestação de serviços técnicos de informática para sustentação  análise  desenvolvimento  manutenção  documentação  treinamento  suporte e teste de software  na forma de serviços continuados presenciais e/ou não presenciais  nos sistemas corporativos do Estado.,Contratação de empresa especializada em serviço de tecnologia da informação,10068960 0000000000000000,5969040 0000000000000000,132000 00000000,0013/2021,20210601,20210617,12423787000183,GEOI2 TECNOLOGIA DA INFORMAÇÃO LTDA.
3,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Microscópio - Tipo: laboratorial biológico binocular de contraste de fase, Platina: dupla mecânica com controle de movimento cruzado em X e Y com Charriot com movimento de no mínimo 76x54 mm e fixação de lâmina., Tubo binocular: de observação com cabeçote Binocular com Inclinação a partir de 25° e Rotação de 360º que permita ajuste interpupilar de 50 até 75mm e ajuste de dioptria para as duas ocul",38622 5000000000000000,38400 0000000000000000,1 00000000,0060/2020,20210602,20220726,5286960000183,V. S. COSTA & CIA LTDA
4,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Microscópio - Tipo: laboratorial biológico binocular de contraste de fase, Platina: dupla mecânica com controle de movimento cruzado em X e Y com Charriot com movimento de no mínimo 76x54 mm e fixação de lâmina., Tubo binocular: de observação com cabeçote Binocular com Inclinação a partir de 25° e Rotação de 360º que permita ajuste interpupilar de 50 até 75mm e ajuste de dioptria para as duas ocul",38622 5000000000000000,38400 0000000000000000,1 00000000,0060/2020,20210602,20220726,5286960000183,V. S. COSTA & CIA LTDA
5,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Freezer - Tipo: freezer e refrigerador conjugado, Sistema de refrigeração: ecologicamente correto  livre de CFC, Informação adicional: dois equipamentos em um único gabinete com controle de temperatura independente para cada câmara, Material: em aço inox (internamente) e em aço carbono com tratamento anticorrosivo e pintura eletrostática a pó (externamente), Controle e leitura de temperatura: via",60150 0000000000000000,60000 0000000000000000,3 00000000,0060/2020,20210602,20220726,19849916000149,B & R DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA - ME
6,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Refrigerador - Tipo: câmara vertical, Isolamento térmico: de 70 mm, Refrigeração: com sistema de circulação forçada de ar  livre de CFC, Faixa de temperatura: de 2ºC a 8ºC, Equipado: com 2 (duas) portas de acesso em vidro antiembassante  dobradiças de encaixe com acabamento cromado  puxador anatômico em material não oxidante de alta resistência, rodízios especiais com freio, Capacidade de armazena",153166 6500000000000000,91596 0000000000000000,4 00000000,0060/2020,20210602,20220726,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
7,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Refrigerador - Tipo: câmara vertical, Isolamento térmico: de 70 mm, Refrigeração: com sistema de circulação forçada de ar  livre de CFC, Faixa de temperatura: de 2ºC a 8ºC, Equipado: com 2 (duas) portas de acesso em vidro antiembassante  dobradiças de encaixe com acabamento cromado  puxador anatômico em material não oxidante de alta resistência, rodízios especiais com freio, Capacidade de armazena",30633 3300000000000000,22899 0000000000000000,1 00000000,0060/2020,20210602,20220726,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
8,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Refrigerador - Tipo: câmara vertical, Isolamento térmico: de 70 mm, Refrigeração: com sistema de circulação forçada de ar  livre de CFC, Faixa de temperatura: de 2ºC a 8ºC, Equipado: com 2 (duas) portas de acesso em vidro antiembassante  dobradiças de encaixe com acabamento cromado  puxador anatômico em material não oxidante de alta resistência, rodízios especiais com freio, Capacidade de armazena",122533 3200000000000000,91596 0000000000000000,4 00000000,0060/2020,20210602,20220726,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
9,27/000.535/2020,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Equipamentos,"Freezer - Tipo: freezer e refrigerador conjugado, Sistema de refrigeração: ecologicamente correto  livre de CFC, Informação adicional: dois equipamentos em um único gabinete com controle de temperatura independente para cada câmara, Material: em aço inox (internamente) e em aço carbono com tratamento anticorrosivo e pintura eletrostática a pó (externamente), Controle e leitura de temperatura: via",60150 0000000000000000,60000 0000000000000000,3 00000000,0060/2020,20210602,20220726,19849916000149,B & R DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA - ME
10,15/000.039/2021,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MONITORES  NOTEBOOKS E NOBREAKS,"Microcomputador - Tipo: notebook, Requisito: demais especificações descritas no termo de referência.",0 0000000000000000,23220 6800000000000000,4 00000000,0001/2021,20210607,20220322,26994101000119,TERABRAS COMERCIAL LTDA
11,15/000.039/2021,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MONITORES  NOTEBOOKS E NOBREAKS,GARANTIA ON-SITE 48 MESES,3890 4000000000000000,829 3200000000000000,4 00000000,0001/2021,20210607,20220322,26994101000119,TERABRAS COMERCIAL LTDA
12,15/000.039/2021,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MONITORES  NOTEBOOKS E NOBREAKS,"Nobreak - Tipo: 600VA, Tomadas: Deve possuir no mínimo 04 (quatro) tomadas 2P+T padrão NBR 14136, Microprocessador: Deve possuir microprocessador RISC ou DSP, Características de entrada: Deve permitir tensões de entrada em 115V  127V e 220V com modo de seleção automática, Deve suportar frequência nominal de entrada de 60Hz com variação de ± 5%, Deve realizar partida a frio permitindo a ligação do",220236 2400000000000000,141620 0000000000000000,292 00000000,0001/2021,20210607,20220322,4164077000158,FLW NEGOCIOS E SERVIÇOS LTDA
13,15/000.039/2021,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MONITORES  NOTEBOOKS E NOBREAKS,"Nobreak - Tipo: 600VA, Tomadas: Deve possuir no mínimo 04 (quatro) tomadas 2P+T padrão NBR 14136, Microprocessador: Deve possuir microprocessador RISC ou DSP, Características de entrada: Deve permitir tensões de entrada em 115V  127V e 220V com modo de seleção automática, Deve suportar frequência nominal de entrada de 60Hz com variação de ± 5%, Deve realizar partida a frio permitindo a ligação do",54917 5200000000000000,47045 0000000000000000,97 00000000,0001/2021,20210607,20220322,4164077000158,FLW NEGOCIOS E SERVIÇOS LTDA
14,31/950.011/2019,FUNPES-MS,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE DETECTOR DE METAL,"Detector - Tipo: de metal, Altura: até 2283 mm, Modelo: portal, Largura interna: até 760mm, Largura externa: até 840mm.",21374 0000000000000000,20800 0000000000000000,2 00000000,0001/2021,20210607,20210618,37894624000100,RADD COMERCIO DE ELETRONICOS LTDA
