_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/043.148/2023,SED,Ativo,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE LICENCIAMENTO ENVOLVENDO ASSINATURAS DE ATUALIZAÇÃO, IMPLANTAÇÃO E SUPORTE PARA PROTEÇÃO DE PERÍMETRO DE REDE CONTRA AMEAÇAS AVANÇADAS","Contratação de empresa especializada para fornecimento de licenciamento assinaturas de atualização, implantação e suporte para proteção de perímetro de rede contra ameaças avançadas","99023,2800000000000000","99000,0000000000000000","12,00000000",0017/2023,1970-01-01,1970-01-01,5583680000137,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA.
2,29/043.148/2023,SED,Ativo,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE LICENCIAMENTO ENVOLVENDO ASSINATURAS DE ATUALIZAÇÃO, IMPLANTAÇÃO E SUPORTE PARA PROTEÇÃO DE PERÍMETRO DE REDE CONTRA AMEAÇAS AVANÇADAS","Contratação de empresa especializada para fornecimento de licenciamento assinaturas de atualização, implantação e suporte para proteção de perímetro de rede contra ameaças avançadas","96923,2800000000000000","99000,0000000000000000","12,00000000",0017/2023,1970-01-01,1970-01-01,5583680000137,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA.
3,29/043.148/2023,SED,Ativo,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE LICENCIAMENTO ENVOLVENDO ASSINATURAS DE ATUALIZAÇÃO, IMPLANTAÇÃO E SUPORTE PARA PROTEÇÃO DE PERÍMETRO DE REDE CONTRA AMEAÇAS AVANÇADAS","Contratação de empresa especializada para fornecimento de licenciamento assinaturas de atualização, implantação e suporte para proteção de perímetro de rede contra ameaças avançadas","96923,2800000000000000","99000,0000000000000000","12,00000000",0017/2023,1970-01-01,1970-01-01,5583680000137,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA.
4,29/043.148/2023,SED,Ativo,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE LICENCIAMENTO ENVOLVENDO ASSINATURAS DE ATUALIZAÇÃO, IMPLANTAÇÃO E SUPORTE PARA PROTEÇÃO DE PERÍMETRO DE REDE CONTRA AMEAÇAS AVANÇADAS","Contratação de empresa especializada para fornecimento de licenciamento assinaturas de atualização, implantação e suporte para proteção de perímetro de rede contra ameaças avançadas","103200,0000000000000000","99000,0000000000000000","12,00000000",0017/2023,1970-01-01,1970-01-01,5583680000137,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA.
5,29/043.148/2023,SED,Ativo,,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE LICENCIAMENTO ENVOLVENDO ASSINATURAS DE ATUALIZAÇÃO, IMPLANTAÇÃO E SUPORTE PARA PROTEÇÃO DE PERÍMETRO DE REDE CONTRA AMEAÇAS AVANÇADAS","Contratação de empresa especializada para fornecimento de licenciamento assinaturas de atualização, implantação e suporte para proteção de perímetro de rede contra ameaças avançadas","99023,2800000000000000","99000,0000000000000000","12,00000000",0017/2023,1970-01-01,1970-01-01,5583680000137,IMAGETECH TECNOLOGIA EM INFORMATICA LTDA.
6,27/003.303/2023,FESA,Ativo,,Aquisição de materiais de consumo para o setor da Microbiologia,"Disco - Contém: ampicilina 2 µg, Requisito: papel com diâmetro de 6 mm, Tipo: antibiograma, Finalidade: para avaliar a sensibilidade ou resistência a este agente antimicrobiano, em crescimento de cultivos bacterianos por difusão em ágar conforme a Técnica de Kirby & Bauer.","118,8800000000000000","125,2000000000000000","8,00000000",0023/2023,1970-01-01,1970-01-01,22627453000185,A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABORATÓRIOS LTDA.
7,27/003.303/2023,FESA,Ativo,,Aquisição de materiais de consumo para o setor da Microbiologia,"Disco - Contém: ampicilina 2 µg, Requisito: papel com diâmetro de 6 mm, Tipo: antibiograma, Finalidade: para avaliar a sensibilidade ou resistência a este agente antimicrobiano, em crescimento de cultivos bacterianos por difusão em ágar conforme a Técnica de Kirby & Bauer.","125,2000000000000000","125,2000000000000000","8,00000000",0023/2023,1970-01-01,1970-01-01,22627453000185,A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABORATÓRIOS LTDA.
8,27/003.303/2023,FESA,Ativo,,Aquisição de materiais de consumo para o setor da Microbiologia,"Disco - Contém: Piperacilina + Tazobactam 30/6 ug, Tipo: antibiograma.","332,8500000000000000","332,8500000000000000","21,00000000",0023/2023,1970-01-01,1970-01-01,22627453000185,A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABORATÓRIOS LTDA.
9,27/003.303/2023,FESA,Ativo,,Aquisição de materiais de consumo para o setor da Microbiologia,"Disco - Contém: Piperacilina + Tazobactam 30/6 ug, Tipo: antibiograma.","332,8500000000000000","332,8500000000000000","21,00000000",0023/2023,1970-01-01,1970-01-01,22627453000185,A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABORATÓRIOS LTDA.
10,27/003.303/2023,FESA,Ativo,,Aquisição de materiais de consumo para o setor da Microbiologia,"Disco - Contém: Piperacilina + Tazobactam 30/6 ug, Tipo: antibiograma.","344,8200000000000000","332,8500000000000000","21,00000000",0023/2023,1970-01-01,1970-01-01,22627453000185,A C L ASSISTÊNCIA E COMÉRCIO DE PRODUTOS PARA LABORATÓRIOS LTDA.
