_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Carreta - Tipo: agrícola, Estrutura: em aço, Capacidade de carga: 4 toneladas, Contém: encaixe para trator  eixos no rodado e 4 pneus de 750 x 16R.",11833 3300000000000000,8450 0000000000000000,1 00000000,0007/2018,20180801,20180813,15413107000139,MOSENA EQUIPAMENTOS AGROPECUÁRIOS LTDA
2,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Grade - Tipo: aradora, Modelo: intermediárias, Número de discos: 14, Diâmetro dos discos: 28'.",19266 6600000000000000,16950 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
3,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Trator - Tipo: agrícola, Quilometragem: zero, Tração: 4x4, Motor: diesel turbo, Potência mínima: 145 cv, Transmissão: mínimo de 12 marchas a frente e 4 a ré, Direção: hidrostática, Tomada de potência (TDP): mínimo 540 rpm, Capacidade de levante: mínimo de 5300 kgf, Sistema hidráulico: de 3 pontos e controle remoto com 2 válvulas de dupla ação, Requisito: faróis auxiliares dianteiros e traseiros  c",258666 6600000000000000,252000 0000000000000000,1 00000000,0007/2018,20180801,20180813,15413107000139,MOSENA EQUIPAMENTOS AGROPECUÁRIOS LTDA
4,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Plaina - Tipo: agrícola, Modelo: dianteira, Exigência: com lâmina e comando duplo para acoplar a pá  para trator agrícola com potência mínima de 145 CV..",49500 0000000000000000,28500 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
5,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Plaina - Tipo: agrícola, Modelo: traseira, Exigência: para trator agrícola com potência mínima de 145 CV, Características adicionais: de arrasto com controle remoto para levante e direcionamento com lâmina de 3.000 mm.",24666 6600000000000000,18320 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
6,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Grade - Tipo: aradora, Modelo: intermediárias, Espaçamento entre discos: 270 mm, Número de discos: 22, Diâmetro dos discos: 28'.",29666 6600000000000000,26190 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
7,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Pá - Tipo: carregadeira hidráulica, Características mínimas: avulsa 1700mm para plaina dianteira  com pneus, Requisito: para trator agrícola com potência mínima de 145 cv.",10166 6600000000000000,7940 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
8,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Pá - Tipo: carregadeira hidráulica, Características mínimas: avulsa 1700mm para plaina dianteira  com pneus, Requisito: para trator agrícola com potência mínima de 145 cv.",10166 6600000000000000,7940 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
9,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Grade - Tipo: aradora, Modelo: intermediárias, Espaçamento entre discos: 270 mm, Número de discos: 22, Diâmetro dos discos: 28'.",29666 6600000000000000,26190 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
10,71/400.978/2018,IMASUL - Inativo - 2022,Inativo,"",01º REPETIÇÃO - AQUISIÇÃO DE MAQUINAS E IMPLEMENTOS AGRÍCOLAS,"Plaina - Tipo: agrícola, Modelo: traseira, Exigência: para trator agrícola com potência mínima de 145 CV, Características adicionais: de arrasto com controle remoto para levante e direcionamento com lâmina de 3.000 mm.",24666 6600000000000000,18320 0000000000000000,1 00000000,0007/2018,20180801,20180813,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
