_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Foco cirúrgico - Tipo: de teto, Tipo de lâmpada : LED, Requisito: regulador de luminosidade, Intensidade luminosa: no mínimo 100.000 Lux, Características adicionais: manopla autoclavável, Temperatura da cor: no mínimo 4200k, Quantidade de cúpulas: 2, Diâmetro do foco: mínimo 200 mm, Vida útil: no mínimo 30.000 horas.","117731,9200000000000000","50350,0000000000000000","2,00000000",0008/2025,1970-01-01,1970-01-01,37313045000126,FELIX MEDICAL HOSPITALAR LTDA.
2,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Foco cirúrgico - Tipo: de teto, Tipo de lâmpada : LED, Requisito: regulador de luminosidade, Intensidade luminosa: no mínimo 100.000 Lux, Características adicionais: manopla autoclavável, Temperatura da cor: no mínimo 4200k, Quantidade de cúpulas: 2, Diâmetro do foco: mínimo 200 mm, Vida útil: no mínimo 30.000 horas.","371553,0000000000000000","151050,0000000000000000","6,00000000",0008/2025,1970-01-01,1970-01-01,37313045000126,FELIX MEDICAL HOSPITALAR LTDA.
3,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Foco cirúrgico - Tipo: de teto, Tipo de lâmpada : LED, Requisito: regulador de luminosidade, Intensidade luminosa: no mínimo 100.000 Lux, Características adicionais: manopla autoclavável, Temperatura da cor: no mínimo 4200k, Quantidade de cúpulas: 2, Diâmetro do foco: mínimo 200 mm, Vida útil: no mínimo 30.000 horas.","470927,6800000000000000","151050,0000000000000000","6,00000000",0008/2025,1970-01-01,1970-01-01,37313045000126,FELIX MEDICAL HOSPITALAR LTDA.
4,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: Câmera de Ação - Tamanho Reduzido, Especificação: conforme termo de referência.","4600,0000000000000000","4590,0000000000000000","2,00000000",0008/2025,1970-01-01,1970-01-01,47298329000144,RV PROFICUO LTDA.
5,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: Câmera de Ação - Tamanho Reduzido, Especificação: conforme termo de referência.","4600,0000000000000000","4590,0000000000000000","2,00000000",0008/2025,1970-01-01,1970-01-01,47298329000144,RV PROFICUO LTDA.
6,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Foco cirúrgico - Tipo: de teto, Tipo de lâmpada : LED, Requisito: regulador de luminosidade, Intensidade luminosa: no mínimo 100.000 Lux, Características adicionais: manopla autoclavável, Temperatura da cor: no mínimo 4200k, Quantidade de cúpulas: 2, Diâmetro do foco: mínimo 200 mm, Vida útil: no mínimo 30.000 horas.","353195,7600000000000000","151050,0000000000000000","6,00000000",0008/2025,1970-01-01,1970-01-01,37313045000126,FELIX MEDICAL HOSPITALAR LTDA.
7,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: câmera digital DSLR, Resolução: mínimo de 24 megapixels, Fonte de alimentação: Bateria Recarregável, Tipo da tela: lcd articulável, Zoom óptico: minimo de 3x, Flash: Embutido, Lente: 18-55 mm, Conectividade: Wifi e Bluetooth, Sensibilidade: ISO 100-25600, velocidade de disparo continuo: mínimo 5 fps, Armazenamento : cartão de memória (SD/SDHC/SDXC) incluído mínimo 4 GB, Filme: full","105111,0000000000000000","85552,5000000000000000","17,00000000",0008/2025,1970-01-01,1970-01-01,4932770000123,KASA KOMPLETA COMERCIO E SERVIÇOS LTDA
8,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: câmera digital DSLR, Resolução: mínimo de 24 megapixels, Fonte de alimentação: Bateria Recarregável, Tipo da tela: lcd articulável, Zoom óptico: minimo de 3x, Flash: Embutido, Lente: 18-55 mm, Conectividade: Wifi e Bluetooth, Sensibilidade: ISO 100-25600, velocidade de disparo continuo: mínimo 5 fps, Armazenamento : cartão de memória (SD/SDHC/SDXC) incluído mínimo 4 GB, Filme: full","266749,0000000000000000","266722,5000000000000000","53,00000000",0008/2025,1970-01-01,1970-01-01,4932770000123,KASA KOMPLETA COMERCIO E SERVIÇOS LTDA
9,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: Câmera de Ação - Tamanho Reduzido, Especificação: conforme termo de referência.","6070,0000000000000000","4590,0000000000000000","2,00000000",0008/2025,1970-01-01,1970-01-01,47298329000144,RV PROFICUO LTDA.
10,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: câmera digital DSLR, Resolução: mínimo de 24 megapixels, Fonte de alimentação: Bateria Recarregável, Tipo da tela: lcd articulável, Zoom óptico: minimo de 3x, Flash: Embutido, Lente: 18-55 mm, Conectividade: Wifi e Bluetooth, Sensibilidade: ISO 100-25600, velocidade de disparo continuo: mínimo 5 fps, Armazenamento : cartão de memória (SD/SDHC/SDXC) incluído mínimo 4 GB, Filme: full","352310,0000000000000000","266722,5000000000000000","53,00000000",0008/2025,1970-01-01,1970-01-01,4932770000123,KASA KOMPLETA COMERCIO E SERVIÇOS LTDA
11,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Câmera - Tipo: câmera digital DSLR, Resolução: mínimo de 24 megapixels, Fonte de alimentação: Bateria Recarregável, Tipo da tela: lcd articulável, Zoom óptico: minimo de 3x, Flash: Embutido, Lente: 18-55 mm, Conectividade: Wifi e Bluetooth, Sensibilidade: ISO 100-25600, velocidade de disparo continuo: mínimo 5 fps, Armazenamento : cartão de memória (SD/SDHC/SDXC) incluído mínimo 4 GB, Filme: full","85561,0000000000000000","85552,5000000000000000","17,00000000",0008/2025,1970-01-01,1970-01-01,4932770000123,KASA KOMPLETA COMERCIO E SERVIÇOS LTDA
12,31/158.839/2024,SEJUSP,Ativo,,"AQUISIÇÃO DE EQUIPAMENTOS, TAIS COMO FOCO CIRÚGICO, CÂMERAS FOTOGRÁFICAS E CÂMERAS DE AÇÃO.","Foco cirúrgico - Tipo: de teto, Tipo de lâmpada : LED, Requisito: regulador de luminosidade, Intensidade luminosa: no mínimo 100.000 Lux, Características adicionais: manopla autoclavável, Temperatura da cor: no mínimo 4200k, Quantidade de cúpulas: 2, Diâmetro do foco: mínimo 200 mm, Vida útil: no mínimo 30.000 horas.","495404,0000000000000000","151050,0000000000000000","6,00000000",0008/2025,1970-01-01,1970-01-01,37313045000126,FELIX MEDICAL HOSPITALAR LTDA.
