_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,83/013.865/2024,AGRAER,Ativo,,AQUISIÇÃO DE VEÍCULOS - CONVÊNIO 942.870/2023,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros, incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 550 Kg, Requisito: a","1077036,4800000000000000","1081800,0000000000000000","9,00000000",0012/2024,1970-01-01,1970-01-01,28832656000190,GUARA COMERCIO DE VEICULOS LTDA.
2,83/013.865/2024,AGRAER,Ativo,,AQUISIÇÃO DE VEÍCULOS - CONVÊNIO 942.870/2023,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros, incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 550 Kg, Requisito: a","1133910,0000000000000000","1081800,0000000000000000","9,00000000",0012/2024,1970-01-01,1970-01-01,28832656000190,GUARA COMERCIO DE VEICULOS LTDA.
3,83/013.865/2024,AGRAER,Ativo,,AQUISIÇÃO DE VEÍCULOS - CONVÊNIO 942.870/2023,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros, incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 550 Kg, Requisito: a","1081964,9700000000000000","1081800,0000000000000000","9,00000000",0012/2024,1970-01-01,1970-01-01,28832656000190,GUARA COMERCIO DE VEICULOS LTDA.
4,83/013.865/2024,AGRAER,Ativo,,AQUISIÇÃO DE VEÍCULOS - CONVÊNIO 942.870/2023,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros, incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 550 Kg, Requisito: a","1081964,9700000000000000","1081800,0000000000000000","9,00000000",0012/2024,1970-01-01,1970-01-01,28832656000190,GUARA COMERCIO DE VEICULOS LTDA.
5,83/013.865/2024,AGRAER,Ativo,,AQUISIÇÃO DE VEÍCULOS - CONVÊNIO 942.870/2023,"Veículo - Tipo: pick-up, Cabine: dupla, Quilometragem: zero, Ano / Modelo: do ano corrente ou superior, Potência mínima: 120 cv, Transmissão: manual de no mínimo 5 marchas a frente e 1 a ré, Direção: hidráulica ou elétrica, Quantidade de porta: 4, Capacidade de transporte: 5 passageiros, incluindo o motorista, Distância mínima entre eixos: 2.829 mm, Capacidade mínima de carga: 550 Kg, Requisito: a","837695,0400000000000000","1081800,0000000000000000","9,00000000",0012/2024,1970-01-01,1970-01-01,28832656000190,GUARA COMERCIO DE VEICULOS LTDA.
6,83/024.181/2024,AGRAER,Ativo,,AQUISIÇÃO DE CALCÁRIO AGRÍCOLA,"Calcário - Requisito: apresentar relatório de análise com o seguinte parâmetro, óxido de cálcio + óxido de magnésio no mínimo de 45 %, Classificação: P.R.N.T. mínimo de 80% e PN mínimo de 90%, Tipo: Dolomítico a granel, Uso: agrícola.","338402,0000000000000000","123696,9599946200000000","538,00000000",0020/2024,1970-01-01,1970-01-01,28798129000106,O.A TRANSPORTE RODOVIARIO LTDA.
7,83/024.181/2024,AGRAER,Ativo,,AQUISIÇÃO DE CALCÁRIO AGRÍCOLA,"Calcário - Requisito: apresentar relatório de análise com o seguinte parâmetro, óxido de cálcio + óxido de magnésio no mínimo de 45 %, Classificação: P.R.N.T. mínimo de 80% e PN mínimo de 90%, Tipo: Dolomítico a granel, Uso: agrícola.","176464,0000000000000000","123696,9599946200000000","538,00000000",0020/2024,1970-01-01,1970-01-01,28798129000106,O.A TRANSPORTE RODOVIARIO LTDA.
8,83/024.181/2024,AGRAER,Ativo,,AQUISIÇÃO DE CALCÁRIO AGRÍCOLA,"Calcário - Requisito: apresentar relatório de análise com o seguinte parâmetro, óxido de cálcio + óxido de magnésio no mínimo de 45 %, Classificação: P.R.N.T. mínimo de 80% e PN mínimo de 90%, Tipo: Dolomítico a granel, Uso: agrícola.","192604,0000000000000000","123696,9599946200000000","538,00000000",0020/2024,1970-01-01,1970-01-01,28798129000106,O.A TRANSPORTE RODOVIARIO LTDA.
9,29/034.400/2024,UEMS,Ativo,,Aquisição de GPS e Medidor portátil de concentração de gases para atender ao conv. n.1076/2020 - UEMS/MPMS,"Equipamento hospitalar / laboratorial - Tipo: medidor de cuff, Requisito: manômetro analógico e inflador para medição da pressão do cuff com variação da escala de no mínimo 0 a 100 cmh2o, Possui (1): monitor de pressão integrado. bomba de calibração com botão de alívio de pressão.","3165,4900000000000000","2530,9800000000000000","1,00000000",0028/2024,1970-01-01,1970-01-01,20550060000195,MRC COMERCIO LOCAÇÃO CALIBRAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS
10,29/034.400/2024,UEMS,Ativo,,Aquisição de GPS e Medidor portátil de concentração de gases para atender ao conv. n.1076/2020 - UEMS/MPMS,"Equipamento hospitalar / laboratorial - Tipo: medidor de cuff, Requisito: manômetro analógico e inflador para medição da pressão do cuff com variação da escala de no mínimo 0 a 100 cmh2o, Possui (1): monitor de pressão integrado. bomba de calibração com botão de alívio de pressão.","3165,4900000000000000","2530,9800000000000000","1,00000000",0028/2024,1970-01-01,1970-01-01,20550060000195,MRC COMERCIO LOCAÇÃO CALIBRAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS
11,29/034.400/2024,UEMS,Ativo,,Aquisição de GPS e Medidor portátil de concentração de gases para atender ao conv. n.1076/2020 - UEMS/MPMS,"Equipamento hospitalar / laboratorial - Tipo: medidor de cuff, Requisito: manômetro analógico e inflador para medição da pressão do cuff com variação da escala de no mínimo 0 a 100 cmh2o, Possui (1): monitor de pressão integrado. bomba de calibração com botão de alívio de pressão.","2530,9800000000000000","2530,9800000000000000","1,00000000",0028/2024,1970-01-01,1970-01-01,20550060000195,MRC COMERCIO LOCAÇÃO CALIBRAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS
12,83/024.181/2024,AGRAER,Ativo,,AQUISIÇÃO DE CALCÁRIO AGRÍCOLA,"Calcário - Requisito: apresentar relatório de análise com o seguinte parâmetro, óxido de cálcio + óxido de magnésio no mínimo de 45 %, Classificação: P.R.N.T. mínimo de 80% e PN mínimo de 90%, Tipo: Dolomítico a granel, Uso: agrícola.","176464,0000000000000000","123696,9599946200000000","538,00000000",0020/2024,1970-01-01,1970-01-01,28798129000106,O.A TRANSPORTE RODOVIARIO LTDA.
13,29/034.400/2024,UEMS,Ativo,,Aquisição de GPS e Medidor portátil de concentração de gases para atender ao conv. n.1076/2020 - UEMS/MPMS,"Equipamento hospitalar / laboratorial - Tipo: medidor de cuff, Requisito: manômetro analógico e inflador para medição da pressão do cuff com variação da escala de no mínimo 0 a 100 cmh2o, Possui (1): monitor de pressão integrado. bomba de calibração com botão de alívio de pressão.","3165,4900000000000000","2530,9800000000000000","1,00000000",0028/2024,1970-01-01,1970-01-01,20550060000195,MRC COMERCIO LOCAÇÃO CALIBRAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS
14,29/046.362/2024,UEMS,Ativo,,Aquisição de micro-ônibus para o Programa de Extensão: Universidade da Maturidade - UMA/UEMS,"Micro Ônibus - Tipo: micro-ônibus, Freios: sistema pneumático, com tambores e abs,  em todas as rodas, Ar condicionado: mínimo 75.000 BTU/h, localizado no teto, com distribuição uniforme por toda área útil do veículo, Saídas de emergência: No teto, nas laterais e na traseira, Porta bagagens: interno, posicionado acima das poltronas, equipado com luz de leitura em LED e identificação numérica das p","809180,0000000000000000","665000,0000000000000000","1,00000000",034/2024,1970-01-01,1970-01-01,3093776000787,"MANUPA COMERCIO, EXPORTACAO, IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS EIRELI"
15,29/046.362/2024,UEMS,Ativo,,Aquisição de micro-ônibus para o Programa de Extensão: Universidade da Maturidade - UMA/UEMS,"Micro Ônibus - Tipo: micro-ônibus, Freios: sistema pneumático, com tambores e abs,  em todas as rodas, Ar condicionado: mínimo 75.000 BTU/h, localizado no teto, com distribuição uniforme por toda área útil do veículo, Saídas de emergência: No teto, nas laterais e na traseira, Porta bagagens: interno, posicionado acima das poltronas, equipado com luz de leitura em LED e identificação numérica das p","809180,0000000000000000","665000,0000000000000000","1,00000000",034/2024,1970-01-01,1970-01-01,3093776000787,"MANUPA COMERCIO, EXPORTACAO, IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS EIRELI"
16,83/010.749/2024,AGRAER,Ativo,,AQUISIÇÃO DE CAMINHÃO CAVALO MECÂNICO E CARROCERIA SEMI-REBOQUE BASCULANTE  CONVÊNIO N° 844.278/2017,"Veículo - Tipo: caminhão cavalo mecânico novo, Quilometragem: zero Km, Ano / Modelo: do ano corrente ou superior, Fabricação: Nacional / Mercosul, com peças de reposição no mercado nacional, Tração: 6 x 2, Motor: Motor: motor diesel, 6 cilindros em linha, minima 12 litros, com potência minima de 450 cv, injeção eletrônica e direção hidráulica,, Requisito: Requisito: equipado com computador de bord","1027452,0000000000000000","799000,0000000000000000","1,00000000",0015/2024,1970-01-01,1970-01-01,9137236000149,ENZO CAMINHÕES LTDA
