_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/002.578/2020,FESA,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE SERVIÇO DE REFORMA DE BASE ACOPLADORAS PARA EMBARQUE E DESEMBARQUE DE CONJUNTO ESTACIONÁRIO BORRIFADOR,Manutenção  conservação e reparo em máquinas e equipamentos,108800 0000000000000000,108800 0000000000000000,1 00000000,0061/2020,20210503,20210607,13777340000175,RENOVA CONSTRUCOES E PAISAGISMO LTDA ME 
2,57/000.161/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução da obra de infraestrutura urbana  pavimentação asfáltica e drenagem de águas pluviais no Loteamento Residencial Valério de Medeiros  no município de Mundo Novo/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,392840 7400000000000000,375894 4500000000000000,1 00000000,0002/2021,20210503,20210524,67156943000260,SOTRAM CONSTRUTORA E TERRAPLANAGEM LTDA
3,57/000.012/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução da obra de infraestrutura urbana - pavimentação asfáltica e drenagem de águas pluviais no Residencial Jamil Saldanha Derzi  no município de Ponta Porã/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,2863659 7400000000000000,2568776 4500000000000000,1 00000000,0001/2021,20210503,20210520,14021849000156,GMG CONSTRUTORA LTDA
4,27/000.428/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS MÉDICO-HOSPITALARES,"Equipamento hospitalar / laboratorial - Tipo: arco cirúrgico, Requisito: móvel com intensificador de imagens para aplicações em procedimentos de cirurgia geral  ortopedia e neurologia (coluna), Acompanha: 2 monitores tft ou lcd de  no mínimo  17 polegadas ou superior  resolução mínima de 1280x1024 pixels ou monitor único tft ou lcd  mínimo 25 polegadas com resolução mínima de 1920 x 1080 pixels, s",269666 6600000000000000,248800 0000000000000000,1 00000000,0008/2020,20210503,20210524,29372000221,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA.
5,27/002.578/2020,FESA,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE SERVIÇO DE REFORMA DE BASE ACOPLADORAS PARA EMBARQUE E DESEMBARQUE DE CONJUNTO ESTACIONÁRIO BORRIFADOR,Manutenção  conservação e reparo em máquinas e equipamentos,108800 0000000000000000,108800 0000000000000000,1 00000000,0061/2020,20210503,20210607,13777340000175,RENOVA CONSTRUCOES E PAISAGISMO LTDA ME 
6,27/000.428/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS MÉDICO-HOSPITALARES,"Equipamento hospitalar / laboratorial - Tipo: aparelho de raios x fixo digital, Requisito: Com mAs variável na faixa de 10mAs ou menor a 500 mAs ou maior, Estativa porta emissor com suas devidas características, Alimentação elétrica: a ser definida pela entidade solicitante, deve possuir: processamento de imagem  inserção de dados via DICOM Worklist ou via teclado  Print  Storage  placa de rede ti",257333 3300000000000000,203500 0000000000000000,1 00000000,0008/2020,20210503,20210524,71256283000185,KONICA MINOLTA HEALTHCARE DO BRASIL INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA
7,27/000.428/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS MÉDICO-HOSPITALARES,"Equipamento hospitalar / laboratorial - Tipo: aparelho de raios x fixo digital, Requisito: Com mAs variável na faixa de 10mAs ou menor a 500 mAs ou maior, Estativa porta emissor com suas devidas características, Alimentação elétrica: a ser definida pela entidade solicitante, deve possuir: processamento de imagem  inserção de dados via DICOM Worklist ou via teclado  Print  Storage  placa de rede ti",257333 3300000000000000,203500 0000000000000000,1 00000000,0008/2020,20210503,20210524,71256283000185,KONICA MINOLTA HEALTHCARE DO BRASIL INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA
8,27/000.428/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS MÉDICO-HOSPITALARES,"Equipamento hospitalar / laboratorial - Tipo: arco cirúrgico, Requisito: móvel com intensificador de imagens para aplicações em procedimentos de cirurgia geral  ortopedia e neurologia (coluna), Acompanha: 2 monitores tft ou lcd de  no mínimo  17 polegadas ou superior  resolução mínima de 1280x1024 pixels ou monitor único tft ou lcd  mínimo 25 polegadas com resolução mínima de 1920 x 1080 pixels, s",269666 6600000000000000,248800 0000000000000000,1 00000000,0008/2020,20210503,20210524,29372000221,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA.
9,57/000.012/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução da obra de infraestrutura urbana - pavimentação asfáltica e drenagem de águas pluviais no Residencial Jamil Saldanha Derzi  no município de Ponta Porã/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,2863659 7400000000000000,2568776 4500000000000000,1 00000000,0001/2021,20210503,20210520,14021849000156,GMG CONSTRUTORA LTDA
10,57/000.161/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução da obra de infraestrutura urbana  pavimentação asfáltica e drenagem de águas pluviais no Loteamento Residencial Valério de Medeiros  no município de Mundo Novo/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,392840 7400000000000000,375894 4500000000000000,1 00000000,0002/2021,20210503,20210524,67156943000260,SOTRAM CONSTRUTORA E TERRAPLANAGEM LTDA
11,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Cabo hospitalar - Uso: para bisturi, Material: aço inox, Tamanho: nº 04.",985 6000000000000000,985 6000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
12,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Gelo - Tipo: reutilizável, Composição: a base de solução refrigerante atóxica, Material: polietileno rígido, Embalagem: frasco com 500 ml.",2496 0000000000000000,2496 0000000000000000,800 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
13,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Pinça hospitalar / laboratorial - Tipo: dente de rato, Uso: retirada de corpos estranhos, Medida: 160 cm x 2 2 mm (C x D), Requisito: autoclavável  reutilizável.",1449 6000000000000000,1449 6000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
14,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Seringa - Tipo: pistola, Material: aço  inox, Tipo de embalagem : caixa de madeira, Capacidade: 50 ml.",11846 4000000000000000,11846 0000000000000000,40 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
15,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Tesoura - Uso: cirúrgico, Tamanho: 15 cm, Material: aço  inox, Modelo: curva, Característica: com ponta fina/fina.",2491 2000000000000000,2340 0000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
16,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Tesoura - Uso: cirúrgico, Tamanho: 15 cm, Material: aço inoxidável, Modelo: reta, Ponta: romba/fina.",2340 8000000000000000,2340 8000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
17,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Caixa - Tipo: organizadora, Material: plástico rígido em polietileno transparente, Requisito: tampa com lacre, Capacidade em Litro: 52.",17095 0000000000000000,17095 0000000000000000,250 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
18,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Agulha - Tipo: hipodérmica, Uso: veterinário, Requisito: corte bisel trifacetado canhão luer lock em latão cromado, Tamanho: 100x20mm, Material: em aço inoxidável.",2364 0000000000000000,2364 0000000000000000,240 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
19,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Fita - Tipo: adesiva para rotulador eletrônico, Medida: 12 mm x 8 m, Cor: branca, Referência: m - 231.",7367 0000000000000000,7367 0000000000000000,100 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
20,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Faca - Material: aço inoxidável inteiriço, Espessura: dupla espessura da lâmina, Comprimento: 21 cm.",8531 2000000000000000,8528 0000000000000000,160 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
21,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Agulha hospitalar - Bisel: trifacetado, Uso: coleta de sangue, Tipo: a vácuo, Medida: 25 x 8 mm (21G), Canhão: cor verde  siliconizado, Requisito: esterilizada a Óxido de Etileno (ETO).",7075 2000000000000000,7075 2000000000000000,160 00000000,0003/2021,20210503,20210614,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
22,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Swab - Material da Haste: plástico, Material da Ponta: rayon, Requisito: estéril, Embalagem: individual.",7166 4000000000000000,7166 4000000000000000,60 00000000,0003/2021,20210503,20210614,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
23,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Estojo Hospitalar/Laboratorial - Material: aço inoxidável liso, Medida: 20 x 10 x 05 cm, Uso: básica, Requisito: cirúrgica.",6907 2000000000000000,6907 2000000000000000,80 00000000,0003/2021,20210503,20210614,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
24,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Agulha hospitalar - Bisel: trifacetado, Uso: coleta de sangue, Tipo: a vácuo, Medida: 25 x 8 mm (21G), Canhão: cor verde  siliconizado, Requisito: esterilizada a Óxido de Etileno (ETO).",7075 2000000000000000,7075 2000000000000000,160 00000000,0003/2021,20210503,20210614,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
25,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Faca - Material: aço inoxidável inteiriço, Espessura: dupla espessura da lâmina, Comprimento: 21 cm.",8531 2000000000000000,8528 0000000000000000,160 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
26,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Fita - Tipo: adesiva para rotulador eletrônico, Medida: 12 mm x 8 m, Cor: branca, Referência: m - 231.",7367 0000000000000000,7367 0000000000000000,100 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
27,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Agulha - Tipo: hipodérmica, Uso: veterinário, Requisito: corte bisel trifacetado canhão luer lock em latão cromado, Tamanho: 100x20mm, Material: em aço inoxidável.",2364 0000000000000000,2364 0000000000000000,240 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
28,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Caixa - Tipo: organizadora, Material: plástico rígido em polietileno transparente, Requisito: tampa com lacre, Capacidade em Litro: 52.",17095 0000000000000000,17095 0000000000000000,250 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
29,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Tesoura - Uso: cirúrgico, Tamanho: 15 cm, Material: aço inoxidável, Modelo: reta, Ponta: romba/fina.",2340 8000000000000000,2340 8000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
30,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Tesoura - Uso: cirúrgico, Tamanho: 15 cm, Material: aço  inox, Modelo: curva, Característica: com ponta fina/fina.",2491 2000000000000000,2340 0000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
31,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Seringa - Tipo: pistola, Material: aço  inox, Tipo de embalagem : caixa de madeira, Capacidade: 50 ml.",11846 4000000000000000,11846 0000000000000000,40 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
32,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Pinça hospitalar / laboratorial - Tipo: dente de rato, Uso: retirada de corpos estranhos, Medida: 160 cm x 2 2 mm (C x D), Requisito: autoclavável  reutilizável.",1449 6000000000000000,1449 6000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
33,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Gelo - Tipo: reutilizável, Composição: a base de solução refrigerante atóxica, Material: polietileno rígido, Embalagem: frasco com 500 ml.",2496 0000000000000000,2496 0000000000000000,800 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
34,71/504.491/2020,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,Aquisição de Materiais para Coleta  Envio e Acondicionamento de Amostras de Atendimento a Suspeita de Enfermidades de Controle Oficial,"Cabo hospitalar - Uso: para bisturi, Material: aço inox, Tamanho: nº 04.",985 6000000000000000,985 6000000000000000,80 00000000,0003/2021,20210503,20210614,18272465000167,MB COMÉRCIO DE MAQUINAS  FERRAMENTAS E SERVIÇOS LTDA
