_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,57/500.043/2019,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56 m²  no Loteamento Jardim Betel  município de Itaquiraí/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,753090 0000000000000000,499298 6700000000000000,1 00000000,0001/2020,20200504,20200521,34146553000179,V. SANTANA DOS SANTOS EIRELI
2,57/500.043/2019,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56 m²  no Loteamento Jardim Betel  município de Itaquiraí/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,753090 0000000000000000,499298 6700000000000000,1 00000000,0001/2020,20200504,20200521,34146553000179,V. SANTANA DOS SANTOS EIRELI
3,57/500.247/2018,AGEHAB,Ativo,CONVITE,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56m²  no Loteamento Cristo Redentor  município de Camapuã/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,120857 1600000000000000,85926 7200000000000000,1 00000000,0002/2020,20200512,20200525,16637437000170,M.S. DA SILVA CONSTRUTORA LTDA.
4,57/500.206/2019,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56 m²  no Loteamento Planalto  município de Aral Moreira/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,546064 9500000000000000,365863 5100000000000000,1 00000000,0002/2020,20200512,20200601,34146553000179,V. SANTANA DOS SANTOS EIRELI
5,57/500.247/2018,AGEHAB,Ativo,CONVITE,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56m²  no Loteamento Cristo Redentor  município de Camapuã/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,120857 1600000000000000,85926 7200000000000000,1 00000000,0002/2020,20200512,20200525,16637437000170,M.S. DA SILVA CONSTRUTORA LTDA.
6,57/500.206/2019,AGEHAB,Ativo,TOMADA DE PREÇOS,Execução das obras de construção de bases para unidades habitacionais  com área unitária de 42 56 m²  no Loteamento Planalto  município de Aral Moreira/MS  conforme especificações no Memorial Descritivo e Planilha Orçamentária.,Serviço de obras do Estado/Municípios não Imobilizáveis,546064 9500000000000000,365863 5100000000000000,1 00000000,0002/2020,20200512,20200601,34146553000179,V. SANTANA DOS SANTOS EIRELI
7,29/041.242/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TRANSPORTE ESCOLAR RURAL - LINHA ONIRA MATUTINO,Locação de veículo para transporte escolar,225665 7700000000000000,218240 0000000000000000,11 00000000,0004/2020,20200513,20200526,18562804000140,JACKSON ODILON DE OLIVEIRA REZENDE - ME
8,29/041.242/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TRANSPORTE ESCOLAR RURAL - LINHA ONIRA MATUTINO,Locação de veículo para transporte escolar,225665 7700000000000000,218240 0000000000000000,11 00000000,0004/2020,20200513,20200526,18562804000140,JACKSON ODILON DE OLIVEIRA REZENDE - ME
9,29/040.654/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PNEUS,"Pneu - Uso: automóvel, Medida: 185/65 R14, Índice de Carga: 86, Índice de velocidade: H, Carcaça: radial, Requisito: classificação de índices de velocidade e carga  com identificação DOT atendendo especificação  sem câmara banda de rodagem direcional em borracha de alta resistência  novo não remanufaturado(remoldado recauchutado ou recapado)de1ºlinha do fabricante e com selo de Avaliação de Confor",1046 0400000000000000,1046 0400000000000000,4 00000000,0035/2019,20200522,20200708,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
10,29/040.654/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PNEUS,"Pneu - Uso: automóvel, Medida: 185/65 R14, Índice de Carga: 86, Índice de velocidade: H, Carcaça: radial, Requisito: classificação de índices de velocidade e carga  com identificação DOT atendendo especificação  sem câmara banda de rodagem direcional em borracha de alta resistência  novo não remanufaturado(remoldado recauchutado ou recapado)de1ºlinha do fabricante e com selo de Avaliação de Confor",1046 0400000000000000,1046 0400000000000000,4 00000000,0035/2019,20200522,20200708,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
