_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/003.451/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Insulina aspart - Concentração: 100 UI/ml, Apresentação: solução injetável, Embalagem: carpule com 3 ml.",18867 3600000000000000,14904 0000000000000000,552 00000000,0107/2018,20181203,20181213,6081203000136,HOSP-LOG COMÉRCIO DE PRODUTOS HOSPITALARES LTDA
2,27/003.451/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Insulina aspart - Concentração: 100 UI/ml, Apresentação: solução injetável, Embalagem: frasco com 10 ml.",2221 4400000000000000,1680 0000000000000000,24 00000000,0107/2018,20181203,20181213,6081203000136,HOSP-LOG COMÉRCIO DE PRODUTOS HOSPITALARES LTDA
3,11/018.315/2018,SEFAZ,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SOLUÇÃO ENVOLVENDO SOFTWARE PARA PROTEÇÃO ANTI MALWARE.,Contratação de serviço técnico profissional (administração  advocacia  contabilidade  engenharia  informática  médico e outras),997560 0000000000000000,889999 9200000000000000,12 00000000,0005/2018,20181203,20181213,4890854000141,IMAGETECH TECNOLOGIA EM SERVIÇOS LTDA.
4,27/003.451/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Insulina aspart - Concentração: 100 UI/ml, Apresentação: solução injetável, Embalagem: carpule com 3 ml.",18867 3600000000000000,14904 0000000000000000,552 00000000,0107/2018,20181203,20181213,6081203000136,HOSP-LOG COMÉRCIO DE PRODUTOS HOSPITALARES LTDA
5,27/003.451/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Insulina aspart - Concentração: 100 UI/ml, Apresentação: solução injetável, Embalagem: frasco com 10 ml.",2221 4400000000000000,1680 0000000000000000,24 00000000,0107/2018,20181203,20181213,6081203000136,HOSP-LOG COMÉRCIO DE PRODUTOS HOSPITALARES LTDA
6,11/018.315/2018,SEFAZ,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SOLUÇÃO ENVOLVENDO SOFTWARE PARA PROTEÇÃO ANTI MALWARE.,Contratação de serviço técnico profissional (administração  advocacia  contabilidade  engenharia  informática  médico e outras),997560 0000000000000000,889999 9200000000000000,12 00000000,0005/2018,20181203,20181213,4890854000141,IMAGETECH TECNOLOGIA EM SERVIÇOS LTDA.
7,27/003.335/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MEDICAMENTOS  AÇÃO JUDICIAL,"Pazopanibe - Dosagem: 400 mg, Apresentação: cápsula  comprimido ou drágea.",241401 6000000000000000,154180 8000000000000000,1440 00000000,0100/2018,20181205,20181217,6081203000136,HOSP-LOG COMÉRCIO DE PRODUTOS HOSPITALARES LTDA
8,27/003.902/2018,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE AGULHAS E SERINGAS,"Agulha hospitalar - Tipo: hipodérmica, Uso: descartável, Material: aço inox 304, Bisel: trifacetado, Canhão: plástico, Medida: 13 x 4 5, Requisito: estéril  siliconizada  com tampa protetora, Dados Complementares: canhão em cor universal  conector padrão adaptável a seringas e dispositivos, Informação Adicional: protetor plástico, Apresentação: embalagem individual com abertura asséptica.",58520 0000000000000000,39880 0000000000000000,4000 00000000,0101/2018,20181205,20190321,10918870000106,UNIVERSAL PRODUTOS HOSPITALARES LTDA - EPP.
9,27/003.902/2018,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE AGULHAS E SERINGAS,"Agulha hospitalar - Tipo: hipodérmica, Uso: descartável, Material: aço inox 304, Bisel: trifacetado, Canhão: plástico, Medida: 25 x 0 60, Requisito: estéril  siliconizada  com tampa protetora, Dados Complementares: canhão em cor universal  conector padrão adaptável a seringas e dispositivos, Informação Adicional: protetor plástico, Apresentação: embalagem individual com abertura asséptica.",179040 0000000000000000,70800 0000000000000000,12000 00000000,0101/2018,20181205,20190321,59309302000199,INJEX INDÚSTRIAS CIRÚRGICAS LTDA.
10,27/003.902/2018,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE AGULHAS E SERINGAS,"Agulha hospitalar - Tipo: hipodérmica, Uso: descartável, Material: aço inox 304, Bisel: trifacetado, Canhão: plástico, Medida: 25 x 0 60, Requisito: estéril  siliconizada  com tampa protetora, Dados Complementares: canhão em cor universal  conector padrão adaptável a seringas e dispositivos, Informação Adicional: protetor plástico, Apresentação: embalagem individual com abertura asséptica.",44760 0000000000000000,43520 0000000000000000,4000 00000000,0101/2018,20181205,20190321,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
