_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/002.797/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REFRIGERADORES TIPO VERTICAL,"Refrigerador - Tipo: vertical, Voltagem: 110 ou 220 volts  50/60 Hz, Câmara interna: em aço inoxidável para longa vida útil e perfeita assepsia, Isolamento térmico: mínimo de 70 mm nas paredes em poliuretano injetado expandido livre de cfc, Refrigeração: por compressor hermético  selado  de baixo consumo de energia  sistema de circulação forçado de ar interno  garantindo uma maior homogeneidade na",139299 3600000000000000,56899 9800000000000000,6 00000000,0031/2019,20200401,20200416,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
2,27/002.797/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REFRIGERADORES TIPO VERTICAL,"Refrigerador - Tipo: vertical, Voltagem: 110 ou 220 volts  50/60 Hz, Câmara interna: em aço inoxidável para longa vida útil e perfeita assepsia, Isolamento térmico: mínimo de 70 mm nas paredes em poliuretano injetado expandido livre de cfc, Refrigeração: por compressor hermético  selado  de baixo consumo de energia  sistema de circulação forçado de ar interno  garantindo uma maior homogeneidade na",23216 5600000000000000,9483 3300000000000000,1 00000000,0031/2019,20200401,20200416,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
3,27/002.797/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE REFRIGERADORES TIPO VERTICAL,"Refrigerador - Tipo: vertical, Voltagem: 110 ou 220 volts  50/60 Hz, Câmara interna: em aço inoxidável para longa vida útil e perfeita assepsia, Isolamento térmico: mínimo de 70 mm nas paredes em poliuretano injetado expandido livre de cfc, Refrigeração: por compressor hermético  selado  de baixo consumo de energia  sistema de circulação forçado de ar interno  garantindo uma maior homogeneidade na",162515 9200000000000000,56899 9800000000000000,6 00000000,0031/2019,20200401,20200416,24259043000154,MAIORCA SOLUCOES EM SAUDE  SEGURANCA E PADRONIZACAO LTDA.
4,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: marca texto, Cor: rosa fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",130 6400000000000000,130 6400000000000000,8 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
5,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: marca texto, Cor: azul fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",127 9200000000000000,127 9200000000000000,8 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
6,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: marca texto, Cor: amarela fluorescente, Ponta: chanfrada para traço de 1-4 mm, Dados Complementares: tampa na mesma cor da tinta, Requisito: Acrilex  Bic  Faber Castell  Helios-Carbex  Pentel  Pilot ou de melhor qualidade.",232 9500000000000000,232 9500000000000000,15 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
7,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: esferográfica, Cor: vermelha, Corpo: material plástico transparente  sextavado ou redondo, Ponta: fina de 0.7 mm, Material da Ponta: esfera de tungstênio.",164 8500000000000000,164 8500000000000000,5 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
8,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: esferográfica, Cor: preta, Corpo: material plástico transparente  sextavado ou redondo, Ponta: fina de 0.7 mm, Material da Ponta: esfera de tungstênio, Dados Complementares: tampa ventilada na mesma cor da tinta.",170 8000000000000000,170 8000000000000000,5 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
9,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Caneta - Tipo: esferográfica, Cor: azul, Corpo: material plástico transparente  sextavado ou redondo, Ponta: fina de 0.7 mm, Material da Ponta: esfera de tungstênio, Dados Complementares: tampa ventilada na mesma cor da tinta.",656 4000000000000000,656 4000000000000000,20 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
10,29/040.591/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ALMOFADA PARA CARIMBO  APONTADOR  MARCADOR  BLOCO  BOBINA  BORRACHA  E CANETA.,"Borracha - Tipo: escolar, Cor: branca, Requisito: apagar escrita a lápis  endurecida, Capa: plástica.",399 6000000000000000,399 6000000000000000,27 00000000,0001/2020,20200402,20200601,34049507000151,ROYAL SOLUCOES COMERCIO & SERVICOS LTDA
