_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 44, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","4842,0000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
2,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 44, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","5697,5000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
3,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 44, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","5697,5000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
4,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 44, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","0,0000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
5,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 43, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","5697,5000000000000000","4159,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
6,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 43, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","0,0000000000000000","4159,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
7,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 43, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","4842,0000000000000000","4159,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
8,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 43, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","4842,0000000000000000","4159,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
9,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 42, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","5697,5000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
10,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 42, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","0,0000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
11,27/005.679/2024,FESA,Ativo,"",AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL - EPIS,"Calçado - Modelo: botina, Cor: preta, Uso: segurança, Material: vaqueta hidrofugada, Biqueira: polipropileno, Palmilha: montagem, não tecido isenta de celulose, Cano:  acolchoado em espuma, Solado: poliuretano bidensidade inj.diretamente ao cabedal, Tamanho: nº 42, Sistema de absorção de impacto: salto e planta do pé, Requisito: palmilha fixada pelo sistema strobel, Dados Complementares: c/elástic","4842,0000000000000000","3980,0000000000000000","50,00000000",0004/2025,20250804,1,45641170000193,COMERCIAL NPB DE MAQUINAS LTDA.
