_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Servidor - Tipo: rack, Gabinete: para rack ocupando no máximo 1U de altura, Processador: mínimo 02 (dois) processadores instalados com no mínimo dezesseis (16) núcleos por processador com tecnologia Turbo Boost e Hyper-Therading  com frequência base do processador mínima de 2.3 GHz  memória cache de no mínimo 22MB por processador, Placa mãe: chipset do mesmo fabricante do processador, Slots memóri",2019075 0000000000000000,1118000 0000000000000000,5 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
2,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Servidor - Tipo: rack, Gabinete: para rack ocupando no máximo 1U de altura, Processador: mínimo 02 (dois) processadores instalados com no mínimo dezesseis (16) núcleos por processador com tecnologia Turbo Boost e Hyper-Therading  com frequência base do processador mínima de 2.3 GHz  memória cache de no mínimo 22MB por processador, Placa mãe: chipset do mesmo fabricante do processador, Slots memóri",1631537 5000000000000000,630000 0000000000000000,5 00000000,0011/2023,20230309,20230404,395228000128,CPD CONSULTORIA  PLANEJAMENTO E DESENVOLVIMENTO DE SISTEMAS LTDA
3,27/010.119/2022,FESA,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO DE PACIENTES ATRAVÉS DE TRANSPORTE AEROMÉDICO,Serviço de transporte aeromédico não pressurizado,992000 0000000000000000,992000 0000000000000000,32000 00000000,0141/2022,20230309,20230322,70390497000187,AMAPIL TÁXI AÉREO LTDA
4,27/010.119/2022,FESA,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO DE PACIENTES ATRAVÉS DE TRANSPORTE AEROMÉDICO,Serviço de transporte aeromédico pressurizado,217810 8900000000000000,213344 0000000000000000,6667 00000000,0141/2022,20230309,20230322,70390497000187,AMAPIL TÁXI AÉREO LTDA
5,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Servidor - Tipo: rack, Gabinete: para rack ocupando no máximo 1U de altura, Processador: mínimo 02 (dois) processadores instalados com no mínimo dezesseis (16) núcleos por processador com tecnologia Turbo Boost e Hyper-Therading  com frequência base do processador mínima de 2.3 GHz  memória cache de no mínimo 22MB por processador, Placa mãe: chipset do mesmo fabricante do processador, Slots memóri",2019075 0000000000000000,1118000 0000000000000000,5 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
6,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Servidor - Tipo: rack, Gabinete: para rack ocupando no máximo 1U de altura, Processador: mínimo 02 (dois) processadores instalados com no mínimo dezesseis (16) núcleos por processador com tecnologia Turbo Boost e Hyper-Therading  com frequência base do processador mínima de 2.3 GHz  memória cache de no mínimo 22MB por processador, Placa mãe: chipset do mesmo fabricante do processador, Slots memóri",1631537 5000000000000000,630000 0000000000000000,5 00000000,0011/2023,20230309,20230404,395228000128,CPD CONSULTORIA  PLANEJAMENTO E DESENVOLVIMENTO DE SISTEMAS LTDA
7,27/010.119/2022,FESA,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO DE PACIENTES ATRAVÉS DE TRANSPORTE AEROMÉDICO,Serviço de transporte aeromédico não pressurizado,992000 0000000000000000,992000 0000000000000000,32000 00000000,0141/2022,20230309,20230322,70390497000187,AMAPIL TÁXI AÉREO LTDA
8,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Switch - Tipo: SAN Fibre Channel 32Gbps 48 Portas  - Switch SAN Fibre Channel gerenciável, Portas: possuir 48 (quarenta e oito) portas  todas licenciadas e prontas para uso, Suportar interfaces FC do tipo F_Port  E_Port  D_Port e M_Port, possuir uma porta padrão Ethernet 10/100/1000 para gerenciamento e configuração, Requisito: Permitir o gerenciamento por interface web  por linha de comando e SNM",654495 0000000000000000,412000 0000000000000000,1 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
9,27/010.119/2022,FESA,Ativo,"",CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO DE SERVIÇOS DE REMOÇÃO DE PACIENTES ATRAVÉS DE TRANSPORTE AEROMÉDICO,Serviço de transporte aeromédico pressurizado,217810 8900000000000000,213344 0000000000000000,6667 00000000,0141/2022,20230309,20230322,70390497000187,AMAPIL TÁXI AÉREO LTDA
10,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Switch - Tipo: SAN Fibre Channel 32Gbps 48 Portas  - Switch SAN Fibre Channel gerenciável, Portas: possuir 48 (quarenta e oito) portas  todas licenciadas e prontas para uso, Suportar interfaces FC do tipo F_Port  E_Port  D_Port e M_Port, possuir uma porta padrão Ethernet 10/100/1000 para gerenciamento e configuração, Requisito: Permitir o gerenciamento por interface web  por linha de comando e SNM",287783 5000000000000000,412000 0000000000000000,1 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
11,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Switch - Tipo: SAN Fibre Channel 32Gbps 48 Portas  - Switch SAN Fibre Channel gerenciável, Portas: possuir 48 (quarenta e oito) portas  todas licenciadas e prontas para uso, Suportar interfaces FC do tipo F_Port  E_Port  D_Port e M_Port, possuir uma porta padrão Ethernet 10/100/1000 para gerenciamento e configuração, Requisito: Permitir o gerenciamento por interface web  por linha de comando e SNM",287783 5000000000000000,412000 0000000000000000,1 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
12,29/056.004/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS DE PROCESSAMENTO DE DADOS (SERVIDORES E SWITCHES),"Switch - Tipo: SAN Fibre Channel 32Gbps 48 Portas  - Switch SAN Fibre Channel gerenciável, Portas: possuir 48 (quarenta e oito) portas  todas licenciadas e prontas para uso, Suportar interfaces FC do tipo F_Port  E_Port  D_Port e M_Port, possuir uma porta padrão Ethernet 10/100/1000 para gerenciamento e configuração, Requisito: Permitir o gerenciamento por interface web  por linha de comando e SNM",654495 0000000000000000,412000 0000000000000000,1 00000000,0011/2023,20230309,20230404,677870000523,DRIVE A INFORMÁTICA LTDA
13,27/008.151/2022,FESA,Ativo,"",AQUISIÇÃO DE CORRELATOS,"Laringoscópio - Tipo: fibra ótica, Material: aço inoxidável, Iluminação interna: led, Composição: 6 laminas rígidas.",56959 9800000000000000,38489 8800000000000000,33 00000000,0122/2022,20230315,20230328,44106491000125,C. C. M. SOLUÇÕES EM SAÚDE LTDA
