_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Analisador bioquímico - Capacidade: mínimo de 300 testes / hora  incluindo módulo ISE, Requisito: acesso randômico com compartimento refrigerado 24 h para no mínimo 28 posições de reagentes e 8 de amostras  temperatura entre 5 a 15° C, Função: limpeza automática das agulhas  detector de nível de líquidos e proteção contra colisões, lavagem automática interna e externa, sistema óptico mínimo 8 comp",85200 0000000000000000,82000 0000000000000000,1 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
2,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Autoclave - Tipo: vertical, Material: câmara de esterilização em aço inoxidável AISI 304  gabinete em chapa de aço com tratamento anticorrosivo e acabamento em epoxi eletrostático, Capacidade Mínima: 50 litros, Tampa: com fechamento de manípulos de baquelite isolante de calor, Manômetro: com escala de pressão máxima de trabalho de 1 5 Kgf/cm2 que corresponde a 127°C e temperatura de operação máxim",8096 3200000000000000,7830 0000000000000000,1 00000000,0008/2018,20180402,20180626,12498340000173,THAIS DE ARRUDA PAIVA EIRELI - ME
3,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Agitador - Tipo: kline, Frequência de operação: intervalo mínimo de 50 a 240 rpm, Raio de agitação: mínimo de 15 mm, Timer: de 0 a 120 min, Faixa de temperatura: de 10º a 45° C.",2988 8400000000000000,2433 0000000000000000,1 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
4,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Centrífuga - Capacidade: 16 tubos de 15 ml, Requisito: sensor de desbalanceamento, Velocidade máxima: 3250 rpm, Tipo: bancada digital microprocessada, Gabinete: aço carbono com tratamento anticorrosivo e acabamento em epóxi texturizado eletrostático, Sistema: microprocessador com controle de velocidade e tempo do processo, Motor: indução (sem escova), Display: LCD com iluminação interna, Rotor: 4",6586 5700000000000000,6585 0000000000000000,1 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
5,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Homogeneizador de tubos - Uso: homogeneização de sangue e soluções, Material: garras / presilhas estampadas em aço inox, Sistema: tipo presilha, Motor: elétrico  ajustável entre 8 e 22 rpm, Capacidade Mínima: 28 tubos, Voltagem: bivolt.",3176 6600000000000000,2740 0000000000000000,2 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
6,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Cronômetro - Tipo: digital, Requisito: display de cristal líquido com 6 dígitos  relógio eletrônico digital, Seleção do formato: 12/24 h, Escala do cronômetro: 23 h 59' 59', Resolução: 1/100 seg < 30 minutos  1 seg £ 30 minutos, Botão de funções: alarme a ajuste de data e hora, Funções do alarme: para hora completa e hora programada, Bateria: 1 5 v.",276 9000000000000000,205 9800000000000000,3 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
7,27/003.155/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE EQUIPAMENTOS MEDICO HOSPITALARES E DE LABORATÓRIO,"Cadeira de rodas - Material: courvin (assento  encosto  apoio para os pés e braços), Estrutura: aço cromado  dobrável em duplo X , Apoio de braço: removível com trava camuflada, Apoio de perna: removível e elevável, Requisito: bolsa para prontuário no encosto, Acompanha: suporte para soro regulável em altura e suporte para oxigênio, Capacidade: 100 kg, Largura do assento: 50 cm.",5828 7800000000000000,4500 0000000000000000,2 00000000,0008/2018,20180402,20180626,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
8,27/003.314/2017,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE INSUMOS PARA ANÁLISE DE FLÚOR E TURBIDEZ EM AMOSTRAS DE ÁGUA,"Solução - Tipo: laboratorial, Requisito: para PHmetro da marca Digimed  modelo DM-21, Uso: preparo da solução padrão de flúor TISAB III, Embalagem: frasco com 1000 ml.",38383 9200000000000000,38383 9200000000000000,12 00000000,0011/2018,20180403,20180510,12498340000173,THAIS DE ARRUDA PAIVA EIRELI - ME
9,29/044.726/2017,SED,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - Aquisição de materiais de expediente,"Clipe - Tipo: arame de aço com tratamento antiferrugem, Material: aço niquelado, Tamanho: nº 4/0.",65 2000000000000000,65 2000000000000000,10 00000000,0006/2018,20180403,20180507,11472186000106,J4 SERVIÇOS E NEGÓCIOS MÚLTIPLOS EIRELI
10,29/044.726/2017,SED,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - Aquisição de materiais de expediente,"Fita Adesiva - Tipo: Uso geral, Material: polipropileno, Requisito: de primeira qualidade, Medida: 45mm x 45m, Cor: transparente.",142 5000000000000000,142 0000000000000000,50 00000000,0006/2018,20180403,20180507,11472186000106,J4 SERVIÇOS E NEGÓCIOS MÚLTIPLOS EIRELI
