_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Uniforme - Tecido: rip stop  70 % poliéster e 30% algodão, Dados Complementares: personalizado, Tipo: calça.",73800 0000000000000000,59040 0000000000000000,820 00000000,0002/2019,20190507,20190517,97371090000169,ARTE CAMISETAS LTDA - EPP
2,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Uniforme - Tecido: rip stop  70 % poliéster e 30% algodão, Manga: Longa, Dados Complementares: personalizado, Tipo: gandola.",95120 0000000000000000,73800 0000000000000000,820 00000000,0002/2019,20190507,20190517,97371090000169,ARTE CAMISETAS LTDA - EPP
3,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Boné  chapéu  gorro e afins. - Tipo: gorro com pala, Tecido: rip stop, Dados Complementares: personalizado.",22121 1900000000000000,17796 8700000000000000,819 00000000,0002/2019,20190507,20190517,24658825000166,MANDALA CONFECCOES LTDA
4,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Uniforme - Tecido: rip stop  70 % poliéster e 30% algodão, Dados Complementares: personalizado, Tipo: calça.",73800 0000000000000000,59040 0000000000000000,820 00000000,0002/2019,20190507,20190517,97371090000169,ARTE CAMISETAS LTDA - EPP
5,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Uniforme - Tecido: rip stop  70 % poliéster e 30% algodão, Manga: Longa, Dados Complementares: personalizado, Tipo: gandola.",95120 0000000000000000,73800 0000000000000000,820 00000000,0002/2019,20190507,20190517,97371090000169,ARTE CAMISETAS LTDA - EPP
6,31/300.399/2019,SEJUSP,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE FARDAMENTO,"Boné  chapéu  gorro e afins. - Tipo: gorro com pala, Tecido: rip stop, Dados Complementares: personalizado.",22121 1900000000000000,17796 8700000000000000,819 00000000,0002/2019,20190507,20190517,24658825000166,MANDALA CONFECCOES LTDA
7,71/505.023/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PARAFUSADEIRA  SERRA TIPO MÁRMORE   MÁQUINA DE SOLDA   MÁSCARA DE SOLDA  MARTELETE E ESMERILHADEIRA,"Furadeira - Tipo: parafusadeira, Função: Impacto, Potência mínima: 110 V, Mandril: 1/2', Acompanha: dois carrgadores , Requisito: mandril com capacidade para 13 brocas ate 13 mm, Dados Complementares: bateria encaixe de 1 3 AH.",952 5000000000000000,952 0000000000000000,1 00000000,0003/2019,20190510,20190523,7918676000299,SOUZA ALVES & CIA LTDA.
8,71/505.023/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PARAFUSADEIRA  SERRA TIPO MÁRMORE   MÁQUINA DE SOLDA   MÁSCARA DE SOLDA  MARTELETE E ESMERILHADEIRA,"Serra - Tipo: mármore, Requisito: a seco, Tensão: 1300 a 1500 w.",303 6500000000000000,249 0000000000000000,1 00000000,0003/2019,20190510,20190523,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
9,71/505.023/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PARAFUSADEIRA  SERRA TIPO MÁRMORE   MÁQUINA DE SOLDA   MÁSCARA DE SOLDA  MARTELETE E ESMERILHADEIRA,"Máquina - Tipo: transformadora de solda, Capacidade Mínima: 250 A, Permitir: ajuste de corrente, Sensor: temperatura, Tensão: bivolt, Cabo: com porta eletrodo.",400 2200000000000000,400 0000000000000000,1 00000000,0003/2019,20190510,20190523,7918676000299,SOUZA ALVES & CIA LTDA.
10,71/505.023/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE PARAFUSADEIRA  SERRA TIPO MÁRMORE   MÁQUINA DE SOLDA   MÁSCARA DE SOLDA  MARTELETE E ESMERILHADEIRA,"Máscara - Tipo: de solda., Tonalidade: automática., Tonalidade de funcionamento: din11, Acompanha: eletrodo.",218 2700000000000000,218 2700000000000000,1 00000000,0003/2019,20190510,20190523,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
