_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/004.026/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MATERIAIS DE PROTEÇÃO E SEGURANÇA (LUVAS E CALÇADOS),"Luva - Tipo: hospitalar, Uso: procedimento não cirúrgico  descartável, Material: látex natural.",728 2800000000000000,678 6000000000000000,36 00000000,0007/2019,20190701,20190712,6305092000102,COMERCIAL ISOTOTAL LTDA.
2,29/004.026/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MATERIAIS DE PROTEÇÃO E SEGURANÇA (LUVAS E CALÇADOS),"Calçado - Modelo: bota, Cor: branca, Material: PVC impermeável, Cano: longo  com no mínimo 32cm de comprimento, Solado: antiderrapante, Requisito: resistente a abrasão  sangue  ácidos graxos, Forro Interno: poliéster.",6242 6000000000000000,3976 0000000000000000,140 00000000,0007/2019,20190701,20190712,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
3,29/004.026/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MATERIAIS DE PROTEÇÃO E SEGURANÇA (LUVAS E CALÇADOS),"Luva - Tipo: hospitalar, Uso: procedimento não cirúrgico  descartável, Material: látex natural.",728 2800000000000000,678 6000000000000000,36 00000000,0007/2019,20190701,20190712,6305092000102,COMERCIAL ISOTOTAL LTDA.
4,29/004.026/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE MATERIAIS DE PROTEÇÃO E SEGURANÇA (LUVAS E CALÇADOS),"Calçado - Modelo: bota, Cor: branca, Material: PVC impermeável, Cano: longo  com no mínimo 32cm de comprimento, Solado: antiderrapante, Requisito: resistente a abrasão  sangue  ácidos graxos, Forro Interno: poliéster.",6242 6000000000000000,3976 0000000000000000,140 00000000,0007/2019,20190701,20190712,29853526000104,HARMONIA SERVIÇOS ADMINISTRATIVOS LTDA.
5,29/011.108/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO E COPA E COZINHA,serviço de copa e cozinha (com especificação do quantitativo físico),3862520 0400000000000000,2599989 9600000000000000,12 00000000,0008/2019,20190708,20200515,12109814000148,PRIME CLEAN COMERCIO  LOCACAO E SERVICOS TERCEIRIZADOS LTDA
6,29/011.108/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO E COPA E COZINHA,serviço de limpeza e conservação (com especificação do quantitativo físico),2876036 6400000000000000,1928499 0000000000000000,12 00000000,0008/2019,20190708,20200515,19540139000156,QUEIROZ JUNIOR SERVIÇOS ESPECIALIZADOS - LTDA
7,29/011.108/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO E COPA E COZINHA,serviço de limpeza e conservação (com especificação do quantitativo físico),2876036 6400000000000000,1928499 0000000000000000,12 00000000,0008/2019,20190708,20200515,19540139000156,QUEIROZ JUNIOR SERVIÇOS ESPECIALIZADOS - LTDA
8,29/011.108/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA E CONSERVAÇÃO E COPA E COZINHA,serviço de copa e cozinha (com especificação do quantitativo físico),3862520 0400000000000000,2599989 9600000000000000,12 00000000,0008/2019,20190708,20200515,12109814000148,PRIME CLEAN COMERCIO  LOCACAO E SERVICOS TERCEIRIZADOS LTDA
9,27/000.752/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Alentuzumabe - Dosagem: 10 mg/ml, Apresentação: solução para diluição para infusão, Embalagem: frasco-ampola com 1 2 ml.",74625 6600000000000000,68532 9300000000000000,3 00000000,0013/2019,20190709,20190808,12420164000904,CM HOSPITALAR S.A. (FILIAL BRASÍLIA)
10,27/000.752/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01º REPETIÇÃO - AQUISIÇÃO DE MEDICAMENTOS - AÇÃO JUDICIAL,"Alentuzumabe - Dosagem: 10 mg/ml, Apresentação: solução para diluição para infusão, Embalagem: frasco-ampola com 1 2 ml.",74625 6600000000000000,68532 9300000000000000,3 00000000,0013/2019,20190709,20190808,12420164000904,CM HOSPITALAR S.A. (FILIAL BRASÍLIA)
