_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,2258509 9200000000000000,1519999 9200000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
2,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Locação de veículo para transporte escolar,334213 3200000000000000,150000 0000000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
3,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,519243 2400000000000000,467760 0000000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
4,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,269758 3200000000000000,219960 0000000000000000,12 00000000,0006/2019,20200106,20200117,16030595000168,LTB TRANSPORTES LTDA - EPP.
5,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,2258509 9200000000000000,1519999 9200000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
6,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Locação de veículo para transporte escolar,334213 3200000000000000,150000 0000000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
7,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,519243 2400000000000000,467760 0000000000000000,12 00000000,0006/2019,20200106,20200117,1086016000121,NPQ TURISMO LTDA EPP
8,31/704.712/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE TRANSPORTE PARA ATENDER O DETRAN  MS.,Serviço de transporte em veículo tipo ônibus  micro-ônibus e afins,269758 3200000000000000,219960 0000000000000000,12 00000000,0006/2019,20200106,20200117,16030595000168,LTB TRANSPORTES LTDA - EPP.
9,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),3030826 4400000000000000,2676480 0000000000000000,12 00000000,0005/2019,20200110,20200123,3703179000131,GUATOS PRESTADORA DE  SERVIÇOS LTDA
10,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),604996 8000000000000000,473749 9200000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
11,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),163699 5600000000000000,125082 9600000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
12,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),249424 2000000000000000,199999 9200000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
13,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),291685 0800000000000000,219999 9600000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
14,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),288445 3200000000000000,249999 9600000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
15,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),373203 8400000000000000,310500 0000000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
16,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),281301 7200000000000000,240000 0000000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
17,31/704.918/2018,DETRAN,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE LIMPEZA E CONSERVAÇÃO COM FORNECIMENTO DE MATERIAIS,Serviço de limpeza  higienização e conservação (coleta de resíduos  desinsetização e/ou outros),247220 2800000000000000,213000 0000000000000000,12 00000000,0005/2019,20200110,20200123,3984242000155,ORGANIZAÇÃO MORENA DE PARCERIA E SERVIÇOS H LTDA
