_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Sulfassalazina - Dosagem: 500 mg, Apresentação: cápsula  comprimido ou drágea.",365243 4000000000000000,365243 4000000000000000,419820 00000000,0140/2021,20220202,20220906,7847837000110,CIENTÍFICA MÉDICA HOSPITALAR LTDA.
2,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Sulfassalazina - Dosagem: 500 mg, Apresentação: cápsula  comprimido ou drágea.",335856 0000000000000000,365243 4000000000000000,419820 00000000,0140/2021,20220202,20220906,7847837000110,CIENTÍFICA MÉDICA HOSPITALAR LTDA.
3,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Sulfassalazina - Dosagem: 500 mg, Apresentação: cápsula  comprimido ou drágea.",335856 0000000000000000,365243 4000000000000000,419820 00000000,0140/2021,20220202,20220906,7847837000110,CIENTÍFICA MÉDICA HOSPITALAR LTDA.
4,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Dapaglifozina - Dosagem: 10 mg, Apresentação: cápsula  comprimido ou drágea.",3273 6000000000000000,2102 4000000000000000,960 00000000,0140/2021,20220202,20220906,60318797000100,ASTRAZENECA  DO BRASIL LTDA
5,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Dapaglifozina - Dosagem: 10 mg, Apresentação: cápsula  comprimido ou drágea.",3225 6000000000000000,2102 4000000000000000,960 00000000,0140/2021,20220202,20220906,60318797000100,ASTRAZENECA  DO BRASIL LTDA
6,27/006.921/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Medicamentos,"Dapaglifozina - Dosagem: 10 mg, Apresentação: cápsula  comprimido ou drágea.",3225 6000000000000000,2102 4000000000000000,960 00000000,0140/2021,20220202,20220906,60318797000100,ASTRAZENECA  DO BRASIL LTDA
7,27/004.786/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Contratação de serviços de Controle de Qualidade Externo e Interno,Serviço de controle de qualidade,127248 1200000000000000,121644 4800000000000000,12 00000000,0165/2021,20220202,20220525,29511607000118,CONTROLLAB CONTROLE DE QUALIDADE P LABORATORIOS LTDA
8,11/014.383/2021,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO E INSTALAÇÃO DE SOLUÇÃO INTEGRADA PARA MISSÃO CRÍTICA DE TECNOLOGIA DA INFORMAÇÃO E DE COMUNICAÇÃO COM ALTA DISPONIBILIDADE  COMPOSTO POR AMBIENTE MODULAR SEGURO CERTIFICADO ABNT NBR 15.247 E SEUS SUBSISTEMAS  SERVIÇO MENSAL DE MANUTENÇÃO PREVENTIVA E CORRETIVA COM MONITORAMENTO ONLINE  SERVIÇO DE MOVING SOB DEMANDA  SERVIÇOS DE SUBSTITUIÇÃO DAS,Serviço abastecimento de tanque de diesel  sob demanda  para 2 (dois) Grupos Geradores de 400kVA/380V.,321600 0000000000000000,256400 0000000000000000,20000 00000000,0004/2022,20220202,20220215,3698620000568,GREEN4T SOLUCOES TI S.A
9,11/014.383/2021,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO E INSTALAÇÃO DE SOLUÇÃO INTEGRADA PARA MISSÃO CRÍTICA DE TECNOLOGIA DA INFORMAÇÃO E DE COMUNICAÇÃO COM ALTA DISPONIBILIDADE  COMPOSTO POR AMBIENTE MODULAR SEGURO CERTIFICADO ABNT NBR 15.247 E SEUS SUBSISTEMAS  SERVIÇO MENSAL DE MANUTENÇÃO PREVENTIVA E CORRETIVA COM MONITORAMENTO ONLINE  SERVIÇO DE MOVING SOB DEMANDA  SERVIÇOS DE SUBSTITUIÇÃO DAS,Serviço de troca de capacitores  sob demanda  para 2 (dois) Nobreaks (UPSs) de 150kVA/380V.,239651 4300000000000000,205850 0000000000000000,1 00000000,0004/2022,20220202,20220215,3698620000568,GREEN4T SOLUCOES TI S.A
10,11/014.383/2021,FUNFAZ,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO E INSTALAÇÃO DE SOLUÇÃO INTEGRADA PARA MISSÃO CRÍTICA DE TECNOLOGIA DA INFORMAÇÃO E DE COMUNICAÇÃO COM ALTA DISPONIBILIDADE  COMPOSTO POR AMBIENTE MODULAR SEGURO CERTIFICADO ABNT NBR 15.247 E SEUS SUBSISTEMAS  SERVIÇO MENSAL DE MANUTENÇÃO PREVENTIVA E CORRETIVA COM MONITORAMENTO ONLINE  SERVIÇO DE MOVING SOB DEMANDA  SERVIÇOS DE SUBSTITUIÇÃO DAS,Serviço de troca de baterias  sob demanda  para 2 (dois) Nobreaks (UPSs) de 150kVA/380V.,305054 5400000000000000,305054 4800000000000000,1 00000000,0004/2022,20220202,20220215,3698620000568,GREEN4T SOLUCOES TI S.A
