_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/010.829/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CONJUNTO ESCOLAR CJA - 06,"Conjunto Escolar - Tipo: para aluno, Composto: mesa e cadeira individual, Requisito: padrão FNDE CJA-06.",9216609 7600000000000000,4179830 7900000000000000,25239 00000000,0004/2019,20190801,20190814,52444379000122,ANA MARIA APARECIDA CORTEZ ME
2,29/010.829/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CONJUNTO ESCOLAR CJA - 06,"Conjunto Escolar - Tipo: para aluno, Composto: mesa e cadeira individual, Requisito: padrão FNDE CJA-06.",2304152 4400000000000000,1393276 9300000000000000,8413 00000000,0004/2019,20190801,20190814,52444379000122,ANA MARIA APARECIDA CORTEZ ME
3,29/010.829/2019,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CONJUNTO ESCOLAR CJA - 06,"Conjunto Escolar - Tipo: para aluno, Composto: mesa e cadeira individual, Requisito: padrão FNDE CJA-06.",6912457 3200000000000000,4179830 7900000000000000,25239 00000000,0004/2019,20190801,20190814,52444379000122,ANA MARIA APARECIDA CORTEZ ME
4,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Equipamento hospitalar / laboratorial - Tipo: sistema de osmose reversa, Requisito: deve possuir no mínimo três sistemas de filtragem de água e um sistema de desmineralização, Informações adicionais: controle microbiológico através de lâmpada UV  livre de microorganismos e substâncias pirogênicas  eliminação de até 99%, Capacidade: mínimo 25 litros/hora, Reservatório: mínimo 50 litros.",9416 8800000000000000,7500 0000000000000000,1 00000000,0016/2019,20190809,20190917,26813651000194,ENGETEC MEDICAL LTDA
5,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Equipamento hospitalar / laboratorial - Tipo: analisador hematológico, Requisito: concentração da hemoglobina corpuscular média  determinação do índice de anisocitose  contagem total de plaquetas  determinação do volume plaquetário médio  determinação de plaquetócrito  determinação da amplitude da distribuição de plaquetas, Alimentação: bivolt, Acompanha: impressora. Interface RS 232 incluindo grá",69333 3300000000000000,69333 3300000000000000,1 00000000,0016/2019,20190809,20190917,24595488000105,MS SAUDE DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA.
6,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Chuveiro - Formato: oval ou retangular, Uso: chuveiro de emergência com crivo desmontável medindo 250mm de diâmetro  proporcionando abertura do fluxo de água medindo 1 80 metros (ao tocar o chão), Acionamento: através de válvula tipo esfera de 1? comandada por haste, do lava olhos através de válvula tipo esfera de 1/2 polegada comandada por alavanca, Requisito: lava olhos com pia de aço inox  com",1087 2200000000000000,1087 0000000000000000,1 00000000,0016/2019,20190809,20190917,6305092000102,COMERCIAL ISOTOTAL LTDA.
7,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Equipamento hospitalar / laboratorial - Tipo: analisador hematológico, Requisito: concentração da hemoglobina corpuscular média  determinação do índice de anisocitose  contagem total de plaquetas  determinação do volume plaquetário médio  determinação de plaquetócrito  determinação da amplitude da distribuição de plaquetas, Alimentação: bivolt, Acompanha: impressora. Interface RS 232 incluindo grá",69333 3300000000000000,69333 3300000000000000,1 00000000,0016/2019,20190809,20190917,24595488000105,MS SAUDE DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA.
8,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Equipamento hospitalar / laboratorial - Tipo: sistema de osmose reversa, Requisito: deve possuir no mínimo três sistemas de filtragem de água e um sistema de desmineralização, Informações adicionais: controle microbiológico através de lâmpada UV  livre de microorganismos e substâncias pirogênicas  eliminação de até 99%, Capacidade: mínimo 25 litros/hora, Reservatório: mínimo 50 litros.",9416 8800000000000000,7500 0000000000000000,1 00000000,0016/2019,20190809,20190917,26813651000194,ENGETEC MEDICAL LTDA
9,27/000.795/2019,FESA,Ativo,PREGÃO ELETRÔNICO,01ª REPETIÇÃO AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE,"Chuveiro - Formato: oval ou retangular, Uso: chuveiro de emergência com crivo desmontável medindo 250mm de diâmetro  proporcionando abertura do fluxo de água medindo 1 80 metros (ao tocar o chão), Acionamento: através de válvula tipo esfera de 1? comandada por haste, do lava olhos através de válvula tipo esfera de 1/2 polegada comandada por alavanca, Requisito: lava olhos com pia de aço inox  com",1087 2200000000000000,1087 0000000000000000,1 00000000,0016/2019,20190809,20190917,6305092000102,COMERCIAL ISOTOTAL LTDA.
10,29/001.929/2019,SED,Ativo,PREGÃO ELETRÔNICO,02ª REPETIÇÃO AQUISIÇÃO DE FERRAMENTAS E MATERIAIS PARA CURSO DE PEDREIRO,"Lápis - Tipo: grafite, Uso: carpinteiro, Requisito: Faber Castell  igual ou de melhor qualidade.",32 2000000000000000,19 2500000000000000,35 00000000,0019/2019,20190812,20191016,28787127000111,SHIGEMOTO & CIA LTDA - EPP.
