_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Estilete - Tipo: largo, Corpo: plástico, Lâmina: 18 mm, Dados Complementares: com sistema de trava.",434 0000000000000000,260 0000000000000000,100 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
2,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Cone - Material: polietileno semi-flexível, Cor: laranja, Altura: mínima de 110 cm, Tipo: balizador cônico tipo 'T', Requisito: proteção contra raios UV's.",1878 4000000000000000,1360 0000000000000000,20 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
3,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Caneta - Tipo: esferográfica, Cor: vermelha, Corpo: material plástico transparente  sextavado ou redondo, Ponta: média de 1 mm, Informação Adicional: escrita macia e uniforme  esfera de tungstênio, Dados Complementares: tampa ventilada na mesma cor da tinta, Requisito: Bic  Compactor  Faber Castell  igual ou de melhor qualidade.",784 2000000000000000,660 0000000000000000,20 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
4,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Caneta - Tipo: esferográfica, Cor: preta, Corpo: material plástico transparente  sextavado ou redondo, Ponta: média de 1 mm, Informação Adicional: escrita macia e uniforme  esfera de tungstênio, Dados Complementares: tampa ventilada na mesma cor da tinta, Requisito: Bic  Compactor  Faber Castell  igual ou de melhor qualidade.",470 5200000000000000,402 0000000000000000,12 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
5,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Caneta - Tipo: esferográfica, Cor: azul, Corpo: material plástico transparente  sextavado ou redondo, Ponta: média de 1 mm, Dados Complementares: tampa ventilada na mesma cor da tinta, Informação Adicional: escrita macia e uniforme  esfera de tungstênio, Requisito: Bic  Compactor  Faber Castell  igual ou de melhor qualidade.",784 2000000000000000,650 0000000000000000,20 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
6,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Fita - Tipo: adesiva, Requisito: de primeira qualidade  validade mínima de 1 ano, Material:  filme de polipropileno biorientado com adesivo acrílico, Cor: marron, Medida Mínima: 45 mm x 45m.",1747 5000000000000000,750 0000000000000000,25 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
7,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Lubrificante - Tipo: desengripante, Uso: doméstico, Dados Complementares:  spray  micro-óleo e anticorrosivo.",727 5000000000000000,727 5000000000000000,50 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
8,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Pasta - Tipo: com grampo trilho, Material: papelão plastificado,  Medida mínima: 235mm x 325.",2049 0000000000000000,1800 0000000000000000,20 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
9,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Saco - Material: plástico em polietileno, Cor: transparente, Espessura: no mínimo de 0 06 micras, Requisito: atóxico e inodoro,  Medida mínima: 25 x 35 cm (L x C).",288 7500000000000000,288 7500000000000000,7 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
10,11/003.483/2023,FUNFAZ,Ativo,"",Aquisição de Material de Expediente,"Tinta - Tipo: para almofada de carimbo, Cor: vermelha, Requisito: a base de água, Quantidade: 40 ml cada frasco.",351 0000000000000000,225 0000000000000000,50 00000000,0006/2023,20230705,20230718,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
