_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,57/008.909/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,execução das obras de construção de 28 (vinte e oito) bases do Projeto Lote Urbanizado  com área unitária de 42 56 m²  no Loteamento José Ferreira Martins - Quadra 4 (Lotes 01 ao 06 e do 09 ao 14)  Quadra 5 (Lotes 01 ao 04 e do 07 ao 10)  Loteamento Recanto dos Pintados II  Quadra 20 (Lotes 5A  5B  6A  6B  7A  7B  8A e 8B)  no município de Corguinho/MS,Serviço de obras do Estado/Municípios não Imobilizáveis,636116 5200000000000000,633182 5500000000000000,1 00000000,0001/2022,20220106,20220208,26770119000137,Rafael Tognini Pereira Ltda
2,57/008.909/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,execução das obras de construção de 28 (vinte e oito) bases do Projeto Lote Urbanizado  com área unitária de 42 56 m²  no Loteamento José Ferreira Martins - Quadra 4 (Lotes 01 ao 06 e do 09 ao 14)  Quadra 5 (Lotes 01 ao 04 e do 07 ao 10)  Loteamento Recanto dos Pintados II  Quadra 20 (Lotes 5A  5B  6A  6B  7A  7B  8A e 8B)  no município de Corguinho/MS,Serviço de obras do Estado/Municípios não Imobilizáveis,636116 5200000000000000,633182 5500000000000000,1 00000000,0001/2022,20220106,20220208,26770119000137,Rafael Tognini Pereira Ltda
3,57/006.953/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,execução das obras de reconstrução de uma unidade habitacional localizada na rua Therezinha Pereira de Jesus Santos  Quadra 12  Lote 07  no Loteamento Residencial José Teruel Filho  no município de Campo Grande/MS,Serviço de obras do Estado/Municípios não Imobilizáveis,84665 7200000000000000,84665 7200000000000000,1 00000000,0002/2022,20220106,20220210,1982678000180,VBC Engenharia LTDA
4,57/006.953/2021,AGEHAB,Ativo,TOMADA DE PREÇOS,execução das obras de reconstrução de uma unidade habitacional localizada na rua Therezinha Pereira de Jesus Santos  Quadra 12  Lote 07  no Loteamento Residencial José Teruel Filho  no município de Campo Grande/MS,Serviço de obras do Estado/Municípios não Imobilizáveis,84665 7200000000000000,84665 7200000000000000,1 00000000,0002/2022,20220106,20220210,1982678000180,VBC Engenharia LTDA
5,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"Banho maria laboratorial - Tipo: microprocessado, Requisito: circulação de água (agitação) atuada por motor interno, Precisão: Precisão: termostática (sensibilidade) de +/-0 1ºC, faixa de trabalho de  64 0ºC, capacidade em litros: no mínimo 17 litros, Capacidade: no mínimo 15 frascos de 250 ml, Aquecimento: Resistência blindada, Controlador de temperatura: digital, Uso: Pasteurização de leite huma",14183 7200000000000000,12930 0000000000000000,4 00000000,0120/2021,20220107,20220119,5286960000183,V. S. COSTA & CIA LTDA
6,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"Capela - Tipo: de fluxo laminar, Filtro: absoluto do tipo HEPA  plissado e emoldurado em aço galvanizado  classe A-3  com eficiência de 99 99% na retenção de partículas de até 0 3 micras  pré-filtro plissado sintético  moldura papelão, Especificação técnica: equipamento de fluxo unidirecional horizontal  para a manipulação de materiais não contaminados, Apresentação: construída externamente em cha",16826 7500000000000000,16200 0000000000000000,1 00000000,0120/2021,20220107,20220119,38419205000189,CATIONLAB EQUIPAMENTOS E PRODUTOS PARA LABORATORIO (EIRELI)
7,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,Deionizador de água - Capacidade: 50 litros/h. Deionizador de água,1245 8300000000000000,1245 0000000000000000,1 00000000,0120/2021,20220107,20220119,38419205000189,CATIONLAB EQUIPAMENTOS E PRODUTOS PARA LABORATORIO (EIRELI)
8,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,Deionizador de água - Capacidade: 50 litros/h. Deionizador de água,1245 8300000000000000,1245 0000000000000000,1 00000000,0120/2021,20220107,20220119,38419205000189,CATIONLAB EQUIPAMENTOS E PRODUTOS PARA LABORATORIO (EIRELI)
9,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"Capela - Tipo: de fluxo laminar, Filtro: absoluto do tipo HEPA  plissado e emoldurado em aço galvanizado  classe A-3  com eficiência de 99 99% na retenção de partículas de até 0 3 micras  pré-filtro plissado sintético  moldura papelão, Especificação técnica: equipamento de fluxo unidirecional horizontal  para a manipulação de materiais não contaminados, Apresentação: construída externamente em cha",16826 7500000000000000,16200 0000000000000000,1 00000000,0120/2021,20220107,20220119,38419205000189,CATIONLAB EQUIPAMENTOS E PRODUTOS PARA LABORATORIO (EIRELI)
10,27/101.214/2020,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"Banho maria laboratorial - Tipo: microprocessado, Requisito: circulação de água (agitação) atuada por motor interno, Precisão: Precisão: termostática (sensibilidade) de +/-0 1ºC, faixa de trabalho de  64 0ºC, capacidade em litros: no mínimo 17 litros, Capacidade: no mínimo 15 frascos de 250 ml, Aquecimento: Resistência blindada, Controlador de temperatura: digital, Uso: Pasteurização de leite huma",14183 7200000000000000,12930 0000000000000000,4 00000000,0120/2021,20220107,20220119,5286960000183,V. S. COSTA & CIA LTDA
