_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: tde II - prancha de estímulos  1º ao 4º ano  subteste leitura, Uso: psicológico, Requisito: item avulso do kit / tde II - teste de desempenho escolar II (versão revista e ampliada).",20 0000000000000000,20 0000000000000000,2 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
2,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: tde II - composto de pranchas  1º ao 5º ano  subteste aritmética, Uso: psicológico, Requisito: item avulso do kit / tde II - teste de desempenho escolar II (versão revista e ampliada).",30 0000000000000000,30 0000000000000000,2 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
3,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: tde II - teste de desempenho escolar II (versão revista e ampliada), Uso: psicológico, Requisito: kit completo tde II - teste de desempenho escolar II (versão revista e ampliada).",628 0000000000000000,625 0000000000000000,1 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
4,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: quati -licença para aplicação online, Uso: psicológico, Requisito: item avulso do kit / quati - questionário de avaliação tipológica.",1875 0000000000000000,1875 0000000000000000,125 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
5,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: quati - bloco de respostas, Uso: psicológico, Requisito: item avulso do kit / quati - questionário de avaliação tipológica.",170 0000000000000000,170 0000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
6,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: quati - questionário de avaliação tipológica, Uso: psicológico, Requisito: kit completo quati - questionário de avaliação tipológica.",249 0000000000000000,245 0000000000000000,1 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
7,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: bpr-5 bloco com 25 folhas de respostas raciocínio verbal forma a ou b, Uso: psicológico, Requisito: item avulso do kit / bpr-5 - bateria de provas de raciocínio.",166 4000000000000000,166 4000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
8,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: bpr-5 bloco com 25 folhas de respostas raciocínio mecânico forma a ou b, Uso: psicológico, Requisito: item avulso do kit / bpr-5 - bateria de provas de raciocínio.",166 4000000000000000,166 4000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
9,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: bpr-5 bloco com 25 folhas de respostas raciocínio numérico forma a ou b, Uso: psicológico, Requisito: item avulso do kit / bpr-5 - bateria de provas de raciocínio.",166 4000000000000000,166 4000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
10,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: bpr-5 bloco com 25 folhas de respostas raciocínio espacial forma a ou b, Uso: psicológico, Requisito: item avulso do kit / bpr-5 - bateria de provas de raciocínio.",166 4000000000000000,166 4000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
11,29/028.053/2021,SED,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TESTES PSICOMÉTRICOS,"Teste - Tipo: bpr-5 bloco com 25 folhas de respostas raciocínio abstrato forma a ou b, Uso: psicológico, Requisito: item avulso do kit / bpr-5 - bateria de provas de raciocínio.",166 4000000000000000,166 4000000000000000,4 00000000,0012/2021,20210903,20211005,10367252000107,EXPAND SOLUÇÃO EM DESENVOLVIMENTO LTDA
