_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","65906,7000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
2,83/040.853/2023,AGRAER,Ativo,,"AQUISIÇÃO DE CARRETA AGRÍCOLA BASCULANTE, ENSILADEIRA COLHEDORA DE FORRAGEM, GUINCHO AGRÍCOLA TRASEIRO E PERFURADOR DE SOLO - CONVÊNIO N° 912.181/2021","Guincho - Tipo: agrícola traseiro, Capacidade de carga: mínimo 2000 kg, Requisito: acionado pelo sistema hidráulico do trator, elevação mínima 5,00 m, ângulo de giro de lança entre 80 ° e 120 °, giro livre do rodado, acoplamento traseiro, válvula de segurança do sistema hidráulico, regulagem bitola de abertura no rodado, Modelo: big bag hidráulico giratório.","36708,0000000000000000","24000,0000000000000000","1,00000000",0001/2024,1970-01-01,1970-01-01,45927723000179,DAMASO EQUIPAMENTOS E SERVICOS LTDA
3,83/040.853/2023,AGRAER,Ativo,,"AQUISIÇÃO DE CARRETA AGRÍCOLA BASCULANTE, ENSILADEIRA COLHEDORA DE FORRAGEM, GUINCHO AGRÍCOLA TRASEIRO E PERFURADOR DE SOLO - CONVÊNIO N° 912.181/2021","Perfurador - Tipo: de solo, Capacidade mínima: engate terceiro ponto, com broca 12 polegadas, acionado tdp 540 rpm, profundidade de 1,00 m.","10500,0000000000000000","5250,0000000000000000","1,00000000",0001/2024,1970-01-01,1970-01-01,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
4,83/040.853/2023,AGRAER,Ativo,,"AQUISIÇÃO DE CARRETA AGRÍCOLA BASCULANTE, ENSILADEIRA COLHEDORA DE FORRAGEM, GUINCHO AGRÍCOLA TRASEIRO E PERFURADOR DE SOLO - CONVÊNIO N° 912.181/2021","Ensiladeira - Tipo: de área total colhedora de forragem, Capacidade de produção: mínima de 25 ton/h, Linha: 01, Potência: mínima de 45 cv, Informação adicional: um rotor com no mínimo 10 facas, tamanho de picado de 2 a 36 mm, peso mínimo de 600 kg, rotação na tomada de forças 540 rpm.","66623,9700000000000000","49650,0000000000000000","1,00000000",0001/2024,1970-01-01,1970-01-01,28527733000106,COMERCIAL PRZ DE MAQUINAS LTDA - EPP.
5,83/040.853/2023,AGRAER,Ativo,,"AQUISIÇÃO DE CARRETA AGRÍCOLA BASCULANTE, ENSILADEIRA COLHEDORA DE FORRAGEM, GUINCHO AGRÍCOLA TRASEIRO E PERFURADOR DE SOLO - CONVÊNIO N° 912.181/2021","Carreta - Tipo: agrícola, Capacidade de carga: 4 toneladas, Requisito: encaixe para trator, fixa com 2 eixos, 04 rodas com 04 pneus novos tamanho 750 x 16r, caçamba basculante com acionamento hidráulico confeccionada em chapa de aço, tampo traseiro tipo basculante, medidas mínimas 3,00 x 1,50 x 0,60m (c x l x a), Modelo: basculante.","40911,3300000000000000","20700,0000000000000000","1,00000000",0001/2024,1970-01-01,1970-01-01,21344856000154,AGROINDUSTRIAL FREITAS EIRELI - EPP
6,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","64528,5000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
7,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","65906,7000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
8,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","64528,5000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
9,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","64528,5000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
10,83/040.326/2023,AGRAER,Ativo,,AQUISIÇÃO DE ORDENHADEIRAS PARA LEITEIRA DEVIDAMENTE INSTALADAS (MONTADAS)  CONVÊNIO 912181/2021,"Ordenhadeira Mecânica - Tipo: balde ao pé, Características mínimas: 1 conjunto com 2 unidades de teteiras e acessórios, Lavador: automático e kit de limpeza com jogo de escovas e produtos químicos, Bombas: de vácuo de 350 l/min, Regulador: de vácuo servo assistido com capacidade para regular até 1200 litros, Reservatório: de vácuo inox, aço galvanizado à fogo ou PVC, Motor: de 1,5 cv, 220 volts mo","84180,0000000000000000","64500,0000000000000000","10,00000000",0006/2023,1970-01-01,1970-01-01,12669940000157,FLAVIO HENRIQUE SEVERO LTDA
