_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,29/081.290/2023,UEMS,Ativo,,Aquisição de 4 (quatro) Climatizadores evaporativos de ar para atender o curso de zootecnia Unidade de Aquidauana-MS.,"Climatizador - Tipo: evaporivador de ar, Dimensão Abertura Parede: 92,5x92,5cm, peso em fucionamento: 130kg, pressão sonora: 71 dB(A), Alcance: 30 cm, Fluxo de ar: 30.000 m3/h, Dimensões aproximadas do produto: 160,5x160x103 cm.","62645,0000000000000000","62645,0000000000000000","4,00000000",0030/2024,1970-01-01,1970-01-01,4879948000110,PREQUIP COMERCIAL DE EQUIPAMENTO LTDA.
2,29/081.290/2023,UEMS,Ativo,,Aquisição de 4 (quatro) Climatizadores evaporativos de ar para atender o curso de zootecnia Unidade de Aquidauana-MS.,"Climatizador - Tipo: evaporivador de ar, Dimensão Abertura Parede: 92,5x92,5cm, peso em fucionamento: 130kg, pressão sonora: 71 dB(A), Alcance: 30 cm, Fluxo de ar: 30.000 m3/h, Dimensões aproximadas do produto: 160,5x160x103 cm.","62645,0000000000000000","62645,0000000000000000","4,00000000",0030/2024,1970-01-01,1970-01-01,4879948000110,PREQUIP COMERCIAL DE EQUIPAMENTO LTDA.
3,29/081.290/2023,UEMS,Ativo,,Aquisição de 4 (quatro) Climatizadores evaporativos de ar para atender o curso de zootecnia Unidade de Aquidauana-MS.,"Climatizador - Tipo: evaporivador de ar, Dimensão Abertura Parede: 92,5x92,5cm, peso em fucionamento: 130kg, pressão sonora: 71 dB(A), Alcance: 30 cm, Fluxo de ar: 30.000 m3/h, Dimensões aproximadas do produto: 160,5x160x103 cm.","62645,0000000000000000","62645,0000000000000000","4,00000000",0030/2024,1970-01-01,1970-01-01,4879948000110,PREQUIP COMERCIAL DE EQUIPAMENTO LTDA.
4,29/081.290/2023,UEMS,Ativo,,Aquisição de 4 (quatro) Climatizadores evaporativos de ar para atender o curso de zootecnia Unidade de Aquidauana-MS.,"Climatizador - Tipo: evaporivador de ar, Dimensão Abertura Parede: 92,5x92,5cm, peso em fucionamento: 130kg, pressão sonora: 71 dB(A), Alcance: 30 cm, Fluxo de ar: 30.000 m3/h, Dimensões aproximadas do produto: 160,5x160x103 cm.","62645,0000000000000000","62645,0000000000000000","4,00000000",0030/2024,1970-01-01,1970-01-01,4879948000110,PREQUIP COMERCIAL DE EQUIPAMENTO LTDA.
5,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos orgânicos, proteínas, hidratos  de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica, Dados complementares: acomp","4270,0000000000000000","1700,0000000000000000","200,00000000",0036/2024,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
6,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos orgânicos, proteínas, hidratos  de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica, Dados complementares: acomp","3200,0000000000000000","1700,0000000000000000","200,00000000",0016/2023,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
7,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos orgânicos, proteínas, hidratos  de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica, Dados complementares: acomp","3200,0000000000000000","1700,0000000000000000","200,00000000",0036/2024,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
8,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: em tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos e/ou proteínas, hidratos de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica - canulados, Dados complementare","0,0000000000000000","700,0000000000000000","50,00000000",0016/2023,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
9,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: em tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos e/ou proteínas, hidratos de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica - canulados, Dados complementare","0,0000000000000000","700,0000000000000000","50,00000000",0036/2024,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
10,27/011.484/2022,FUNSAU,Ativo,,AQUISIÇÃO DE TESTES INDICADORES PARA TERMODESINFECTORA,"Indicador - Tipo: químico, Requisito: descartável, atóxico, deve acompanhar o manual técnico de instrução e suporte em aço inoxidável ou termoplástico que seja compatível com as tiras, Apresentação: em tiras de metal, plástica ou papel que simule impregnação de sangue, tecidos e/ou proteínas, hidratos de carbono, ácidos gordos e corantes, Uso: lavadora ultrassônica - canulados, Dados complementare","2057,5000000000000000","700,0000000000000000","50,00000000",0016/2023,1970-01-01,1970-01-01,33997145000168,MIGUITA COMERCIO E REPRESENTACAO LTDA.
