_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,79/001.702/2023,AGEHAB,Ativo,"",Execução das obras de construção de 01 (uma) base do Projeto Lote Urbanizado  com área unitária de 42 56 m²  no Loteamento Jardim da Mooca - lote 19 - Quadra 08  no município de Campo Grande/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,27828 9400000000000000,26435 2000000000000000,1 00000000,0005/2023,20231002,20231019,32200890000171,CENTRAL EMPRESAS CONSTRUCAO CIVIL  COMERCIO E SERVICOS LTDA.
2,79/001.702/2023,AGEHAB,Ativo,"",Execução das obras de construção de 01 (uma) base do Projeto Lote Urbanizado  com área unitária de 42 56 m²  no Loteamento Jardim da Mooca - lote 19 - Quadra 08  no município de Campo Grande/MS.,Serviço de obras do Estado/Municípios não Imobilizáveis,27828 9400000000000000,26435 2000000000000000,1 00000000,0005/2023,20231002,20231019,32200890000171,CENTRAL EMPRESAS CONSTRUCAO CIVIL  COMERCIO E SERVICOS LTDA.
3,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,"Disco - Uso: Para servidores hiperconvergentes HPE Simplivity 380 Gen 10, Contém: 3 discos de 1.92 TB, Requisito: Licenciado e instalado, Tipo: SSD Hot Plug, Capacidade: 5.76 TB, Hot plug: Sim. Solução de tecnologia para expansão de sistema de armazenamento de dados (storage) 'all-flash'",823357 5000000000000000,310500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
4,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,237953 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
5,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,237953 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
6,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,237953 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
7,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,174000 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
8,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,174000 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
9,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,Garantia 36 meses.,237953 0000000000000000,47500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
10,31/042.982/2022,DETRAN,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO PARA EXPANSÃO DE SISTEMA DE ARMAZENAMENTO DE DADOS (STORAGE) ALL-FLASH  PARA SERVIDORES HIPERCONVERGENTES HPE SIMPLIVITY 380 GEN 10.,"Disco - Uso: Para servidores hiperconvergentes HPE Simplivity 380 Gen 10, Contém: 3 discos de 1.92 TB, Requisito: Licenciado e instalado, Tipo: SSD Hot Plug, Capacidade: 5.76 TB, Hot plug: Sim. Solução de tecnologia para expansão de sistema de armazenamento de dados (storage) 'all-flash'",1072232 5000000000000000,310500 0000000000000000,5 00000000,0005/2022,20231004,20231023,677870000523,DRIVE A INFORMÁTICA LTDA
