_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: estativa de teto para equipamentos, Constituído por: 03 braços  sendo  um braço duplo  e um braço simples, capacidade mínima para o braço duplo de 150 kg e para o braço simples capacidade mínima de 150 kg, Informações adicionais: se necessário  deverá possuir tomadas elétricas integrais, o comprimento desse módulo  coluna ou suporte, a  distância dessa",1117062 5000000000000000,800000 0000000000000000,10 00000000,0101/2022,20221007,20221124,595037000100,LANCO LTDA
2,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Sistema de Hipo/Hipertermia (Colchão/ Manta) - Uso: sistema de controle de temperatura do corpo do paciente para ser usado durante e após cirurgiascirurgias  com gabinete em aço com pintura epóxi e tampa plástica, Sistema: é controlado por um microprocessador que regula o fluxo de água que circula no sistema garantindo um aquecimento ou resfriamento mais rápido  modo manual ou automático de fácil",236750 0000000000000000,228000 0000000000000000,1 00000000,0101/2022,20221007,20221124,26853028000165,CIRUMED COMERCIO LTDA.
3,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Bisturi - Tipo: elétrico, Gerador: com potência de 300w  microcontrolado por microprocessadores capaz de ler a impedância dos tecidos nos modos bipolar e corte  alterando a voltagem e a corrente  mantendo assim a consistência da potência nos diferentes tipos de tecidos  isso reduz a dispersão térmica nos tecidos adjacentes, Modos de operação: bipolar (baixo  médio e macro)  monopolar (corte e coag",471900 0000000000000000,348000 0000000000000000,12 00000000,0101/2022,20221007,20221124,2836248000112,BARRFAB INDÚSTRIA COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DE EQUIPAMENTOS HOSPITALARES LTDA
4,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Incubadora neonatal - Tipo: transporte, Características: Equipamento possui base em material plástico  possuir alças para transporte e dois suportes para cilindros de gases medicinais.  2 cilindros em alumínio tipo D ou E para oxigênio ou ar comprimido com válvula redutora e manômetro., Material: cúpula construída em acrílico transparente  com paredes duplas em toda sua superfície para proteção do",35216 6700000000000000,32500 0000000000000000,1 00000000,0101/2022,20221007,20221124,55983274000130,OLIDEF CZ INDÚSTRIA E COMÉRCIO DE APARELHOS HOSPITALARES LTDA
5,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: elevador para transposição de leito, Material de confecção: aço ou alumínio, Composição: até 200 kg / elétrico.",11261 0000000000000000,11261 0000000000000000,1 00000000,0101/2022,20221007,20221124,9251627000190,K.C.R. INDUSTRIA E COMERCIO DE EQUIPAMENTOS EIRELI - EPP 
6,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: bipap, Possui (1): alarmes  máscara nasal  umidificador permanente  rise time  ventilação de backup, Não possui: máscara facial, Pressão máxima: mínimo de 20 cmh2o.",10208 3300000000000000,9900 0000000000000000,1 00000000,0101/2022,20221007,20221124,51207041000194,EQUIPAMED EQUIPAMENTOS MÉDICOS LTDA
7,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: aparelho de anestesia, Alimentação elétrica: bivolt automático e bateria interna com autonomia de pelo menos 30 minutos, Estrutura: em material não oxidante, com prateleira para suporte de monitores, gavetas e mesa de trabalho, com rodízios giratórios  sendo no mínimo 02 com travas, Utilização: equipamento microprocessado para atender pacientes neonata",365140 8000000000000000,270000 0000000000000000,3 00000000,0101/2022,20221007,20221124,5743288000108,HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA
8,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Monitor - Tela: de 10' a 12', Tipo: multiparâmetros, Parâmetros básicos: ecg/resp/spo2/pni/temp, Tipo de monitor: pré-configurado, Possui: suporte para monitor.",240941 8200000000000000,142492 0000000000000000,14 00000000,0101/2022,20221007,20221124,5743288000108,HOSPCOM EQUIPAMENTOS HOSPITALARES LTDA
9,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Monitor cardíaco - Tipo: de débito contínuo (dc), Medida dos seguintes parâmetros: (mínimo) débito cardíaco - dc  índice cardíaco - ic  volume sistólico - vs  volume sistólico indexado - vsi  variação de volume sistólico - vvs, Acessórios: para realizar as medidas de dc ic vs  vsi e vvs para no mínimo 5 procedimentos, Tecnologia: totalmente digital com tela sensível ao toque  portas seriais  entra",718291 0000000000000000,718291 0000000000000000,2 00000000,0101/2022,20221007,20221124,62334156000166,MULT MED EQUIPAMENTOS HOSPITALARES LTDA.
10,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: sistema de vídeo endoscopia flexível, Composto por: 01 processadora de imagens  01 fonte de luz  01 monitor  01 vídeo gastroscópio  01 vídeo colonoscópio e acessórios, Processadora de imagens: central de processamento de vídeo de alta definição (hd)  que possua magnificação digital  wide screen e sistema de captura de imagens (através de pendrive  hd e",1286000 0000000000000000,1284000 0000000000000000,4 00000000,0101/2022,20221007,20221124,19918979000100,KYOTECH COMERCIO E MANUTENÇÃO DE EQUIPAMENTOS MEDICOS LTDA
11,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Eletrocardiografo - Modelo: 12 canais, Acessórios: 01 cabo de ECG, Operação: direto no console, Possui: comunicação com computador, impressão direta no console.",9800 0000000000000000,8118 0000000000000000,1 00000000,0101/2022,20221007,20221124,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA
12,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: central de monitoração para uti adulto, Monitores: com parâmetros seguindo as exigências mínimas da rdc 7/2010 para atender 10 leitos via cabo de rede com preparo para expansão para no mínimo 48 leitos, Monitoração: completa de todos os leitos  deve possibilitar o armazenamento de dados de no mínimo 140h por ondas de tendência e no mínimo 96h p/ ecg  g",440859 0000000000000000,433000 0000000000000000,2 00000000,0101/2022,20221007,20221124,58295213002111,PHILIPS MEDICAL SYSTEMS LTDA
13,75/000.310/2021,SECIC - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE NOTEBOOKS,Locação de equipamentos de informática  tecnologia da informação ou processamento de dados e softwares,10164 0000000000000000,10164 0000000000000000,12 00000000,0003/2021,20221007,20221026,35255840000180,NEWPC SERVICOS EM TECNOLOGIA - LTDA
14,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Equipamento hospitalar / laboratorial - Tipo: estativa de teto para equipamentos, Constituído por: 03 braços  sendo  um braço duplo  e um braço simples, capacidade mínima para o braço duplo de 150 kg e para o braço simples capacidade mínima de 150 kg, Informações adicionais: se necessário  deverá possuir tomadas elétricas integrais, o comprimento desse módulo  coluna ou suporte, a  distância dessa",1117062 5000000000000000,800000 0000000000000000,10 00000000,0101/2022,20221007,20221124,595037000100,LANCO LTDA
15,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Sistema de Hipo/Hipertermia (Colchão/ Manta) - Uso: sistema de controle de temperatura do corpo do paciente para ser usado durante e após cirurgiascirurgias  com gabinete em aço com pintura epóxi e tampa plástica, Sistema: é controlado por um microprocessador que regula o fluxo de água que circula no sistema garantindo um aquecimento ou resfriamento mais rápido  modo manual ou automático de fácil",236750 0000000000000000,228000 0000000000000000,1 00000000,0101/2022,20221007,20221124,26853028000165,CIRUMED COMERCIO LTDA.
16,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Bisturi - Tipo: elétrico, Gerador: com potência de 300w  microcontrolado por microprocessadores capaz de ler a impedância dos tecidos nos modos bipolar e corte  alterando a voltagem e a corrente  mantendo assim a consistência da potência nos diferentes tipos de tecidos  isso reduz a dispersão térmica nos tecidos adjacentes, Modos de operação: bipolar (baixo  médio e macro)  monopolar (corte e coag",471900 0000000000000000,348000 0000000000000000,12 00000000,0101/2022,20221007,20221124,2836248000112,BARRFAB INDÚSTRIA COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DE EQUIPAMENTOS HOSPITALARES LTDA
17,27/006.360/2022,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Correlatos,"Incubadora neonatal - Tipo: transporte, Características: Equipamento possui base em material plástico  possuir alças para transporte e dois suportes para cilindros de gases medicinais.  2 cilindros em alumínio tipo D ou E para oxigênio ou ar comprimido com válvula redutora e manômetro., Material: cúpula construída em acrílico transparente  com paredes duplas em toda sua superfície para proteção do",35216 6700000000000000,32500 0000000000000000,1 00000000,0101/2022,20221007,20221124,55983274000130,OLIDEF CZ INDÚSTRIA E COMÉRCIO DE APARELHOS HOSPITALARES LTDA
18,75/000.310/2021,SECIC - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE SERVIÇO DE LOCAÇÃO DE NOTEBOOKS,Locação de equipamentos de informática  tecnologia da informação ou processamento de dados e softwares,10164 0000000000000000,10164 0000000000000000,12 00000000,0003/2021,20221007,20221026,35255840000180,NEWPC SERVICOS EM TECNOLOGIA - LTDA
