_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,31/118.817/2024,SEJUSP,Ativo,,AQUISIÇÃO DE CÂMARA MORTUÁRIA FRIGORÍFICA,"Câmara hospitalar / laboratorial - Tipo: Câmara mortuária, Capacidade mínima: de 04 (quatro) corpos.","110038,2500000000000000","89390,0000000000000000","1,00000000",0024/2024,1970-01-01,1970-01-01,17134673000137,ENGEPAR COMÉRCIO E INSTALAÇÃO DE EQUIPAMENTOS LTDA
2,31/118.817/2024,SEJUSP,Ativo,,AQUISIÇÃO DE CÂMARA MORTUÁRIA FRIGORÍFICA,"Câmara hospitalar / laboratorial - Tipo: Câmara mortuária, Capacidade mínima: de 04 (quatro) corpos.","110038,2500000000000000","89390,0000000000000000","1,00000000",0024/2024,1970-01-01,1970-01-01,17134673000137,ENGEPAR COMÉRCIO E INSTALAÇÃO DE EQUIPAMENTOS LTDA
3,31/118.817/2024,SEJUSP,Ativo,,AQUISIÇÃO DE CÂMARA MORTUÁRIA FRIGORÍFICA,"Câmara hospitalar / laboratorial - Tipo: Câmara mortuária, Capacidade mínima: de 04 (quatro) corpos.","129742,3300000000000000","89390,0000000000000000","1,00000000",0024/2024,1970-01-01,1970-01-01,17134673000137,ENGEPAR COMÉRCIO E INSTALAÇÃO DE EQUIPAMENTOS LTDA
4,31/118.817/2024,SEJUSP,Ativo,,AQUISIÇÃO DE CÂMARA MORTUÁRIA FRIGORÍFICA,"Câmara hospitalar / laboratorial - Tipo: Câmara mortuária, Capacidade mínima: de 04 (quatro) corpos.","129742,3300000000000000","89390,0000000000000000","1,00000000",0024/2024,1970-01-01,1970-01-01,17134673000137,ENGEPAR COMÉRCIO E INSTALAÇÃO DE EQUIPAMENTOS LTDA
5,29/053.195/2024,UEMS,Ativo,,"Aquisição de extrusora e peletizadora com capacidade de produção acima de 55 kg/h, baseada na capacidade de produção da fábrica de ração já existente.",Peletizadora - Tipo: ração. Conforme Termo de Referência,"44000,0000000000000000","43850,0000000000000000","1,00000000",0004/2025,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
6,29/053.195/2024,UEMS,Ativo,,"Aquisição de extrusora e peletizadora com capacidade de produção acima de 55 kg/h, baseada na capacidade de produção da fábrica de ração já existente.",Peletizadora - Tipo: ração. Conforme Termo de Referência,"44000,0000000000000000","43850,0000000000000000","1,00000000",0004/2025,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
7,29/053.195/2024,UEMS,Ativo,,"Aquisição de extrusora e peletizadora com capacidade de produção acima de 55 kg/h, baseada na capacidade de produção da fábrica de ração já existente.",Extrusora - Tipo: ração. Conforme Termo de Referência,"81839,2500000000000000","81750,0000000000000000","1,00000000",0004/2025,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
8,29/053.195/2024,UEMS,Ativo,,"Aquisição de extrusora e peletizadora com capacidade de produção acima de 55 kg/h, baseada na capacidade de produção da fábrica de ração já existente.",Extrusora - Tipo: ração. Conforme Termo de Referência,"81839,2500000000000000","81750,0000000000000000","1,00000000",0004/2025,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
9,31/118.817/2024,SEJUSP,Ativo,,AQUISIÇÃO DE CÂMARA MORTUÁRIA FRIGORÍFICA,"Câmara hospitalar / laboratorial - Tipo: Câmara mortuária, Capacidade mínima: de 04 (quatro) corpos.","110038,2500000000000000","89390,0000000000000000","1,00000000",0024/2024,1970-01-01,1970-01-01,17134673000137,ENGEPAR COMÉRCIO E INSTALAÇÃO DE EQUIPAMENTOS LTDA
10,29/053.195/2024,UEMS,Ativo,,"Aquisição de extrusora e peletizadora com capacidade de produção acima de 55 kg/h, baseada na capacidade de produção da fábrica de ração já existente.",Peletizadora - Tipo: ração. Conforme Termo de Referência,"44000,0000000000000000","43850,0000000000000000","1,00000000",0004/2025,1970-01-01,1970-01-01,20220317000140,HD- MIYAHARA COMERCIO E SERVICOS LTDA.
