_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,15/003.596/2019,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,contratação de empresa especializada na prestação de serviços de sustentação de software  incluindo a análise  desenvolvimento de novas funcionalidades  manutenção corretiva  preventiva  evolutiva e adaptativa  customizações  documentação e teste de software para o Sistema de Dívida Ativa do Estado e para a base de dados PESSOA-MS.,Serviços Técnicos de Análise  Desenvolvimento e Manutenção de Sistemas conforme Termo de Referência.,2902560 0000000000000000,1104000 0000000000000000,48000 00000000,0001/2020,20200701,20200831,7695627000153,INFORTECH INFORMÁTICA LTDA.
2,15/003.596/2019,FUNDE-PGE,Ativo,PREGÃO ELETRÔNICO,contratação de empresa especializada na prestação de serviços de sustentação de software  incluindo a análise  desenvolvimento de novas funcionalidades  manutenção corretiva  preventiva  evolutiva e adaptativa  customizações  documentação e teste de software para o Sistema de Dívida Ativa do Estado e para a base de dados PESSOA-MS.,Serviços Técnicos de Análise  Desenvolvimento e Manutenção de Sistemas conforme Termo de Referência.,2902560 0000000000000000,1104000 0000000000000000,48000 00000000,0001/2020,20200701,20200831,7695627000153,INFORTECH INFORMÁTICA LTDA.
3,71/601.220/2019,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ESTUFAS AGRÍCOLAS,"Estufa - Tipo: agrícola, Requisito: com arcos oblongos de aço galvanizado  travamento entre ascos  mão francesa nos frontais  suporte para fixar arcos nos pilares  postes frontais e laterais em aço galvanizado  travessas frontais em perfis  tirantes externos e entre postes, Cobertura: em plástico aditivado 150 micras  difusor de luz com acabamento nos arcos frontais  fechamento frontais e laterais",796722 4800000000000000,796152 0000000000000000,24 00000000,0010/2019,20200717,20200731,15571482000107,COOPERATIVA AGRICOLA DE CAMPO GRANDE
4,71/601.220/2019,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ESTUFAS AGRÍCOLAS,"Estufa - Tipo: agrícola, Requisito: com arcos oblongos de aço galvanizado  travamento entre ascos  mão francesa nos frontais  suporte para fixar arcos nos pilares  postes frontais e laterais em aço galvanizado  travessas frontais em perfis  tirantes externos e entre postes, Cobertura: em plástico aditivado 150 micras  difusor de luz com acabamento nos arcos frontais  fechamento frontais e laterais",232377 3900000000000000,232323 0000000000000000,7 00000000,0010/2019,20200717,20200731,11162527000139,CASA DA SEMENTE COMÉRCIO E SERVIÇOS LTDA EPP
5,71/601.220/2019,AGRAER - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE ESTUFAS AGRÍCOLAS,"Estufa - Tipo: agrícola, Requisito: com arcos oblongos de aço galvanizado  travamento entre ascos  mão francesa nos frontais  suporte para fixar arcos nos pilares  postes frontais e laterais em aço galvanizado  travessas frontais em perfis  tirantes externos e entre postes, Cobertura: em plástico aditivado 150 micras  difusor de luz com acabamento nos arcos frontais  fechamento frontais e laterais",1029099 8700000000000000,796152 0000000000000000,24 00000000,0010/2019,20200717,20200731,15571482000107,COOPERATIVA AGRICOLA DE CAMPO GRANDE
6,29/040.658/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE COFFE BREAK,Coffee Break tipo avançado  conforme cardápio,32408 4600000000000000,19864 8000000000000000,1602 00000000,0003/2020,20200723,20200818,15659805000119,DOIS AMORES COMERCIO DE DOCES E SALGADOS LTDA.
7,29/040.658/2019,SED,Ativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE COFFE BREAK,Coffee Break tipo avançado  conforme cardápio,32408 4600000000000000,19864 8000000000000000,1602 00000000,0003/2020,20200723,20200818,15659805000119,DOIS AMORES COMERCIO DE DOCES E SALGADOS LTDA.
8,27/003.024/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TELA DE PROJEÇÃO E PROJETOR MULTIMÍDIA (DATASHOW),"Freezer - Tipo: Câmara de Conservação, Posição: vertical, Tipo de porta: sólida com fechamento automático e chave de segurança, Requisito: display digital de temperatura para fácil visualização com resolução de 0 1ºC e botão para teste dos alarmes, Faixa de temperatura: mínimo -30 C, Capacidade Mínima: 300 litros, Câmara interna: aço inoxidável, Refrigeração: Circulação forçada de ar mantém a esta",19841 5800000000000000,16895 0000000000000000,1 00000000,0004/2020,20200728,20210705,19849916000149,B & R DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA - ME
9,27/003.024/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TELA DE PROJEÇÃO E PROJETOR MULTIMÍDIA (DATASHOW),"Refrigerador - Tipo: equipamento vertical para armazenamento de bolsa de sangue, Câmara interna: construídas em aço inoxidável  com no mínimo duas gavetas em aço inoxidável, Isolamento térmico: de no mínimo 70 mm nas paredes em poliuretano livre de cfc, Refrigeração: por compressor hermético, estabilidade e recuperação rápida da temperatura  após abertura da porta, Sistema: com degelo automático s",53551 4400000000000000,41880 0000000000000000,4 00000000,0004/2020,20200728,20210705,19849916000149,B & R DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA - ME
10,27/003.024/2019,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE TELA DE PROJEÇÃO E PROJETOR MULTIMÍDIA (DATASHOW),"Freezer - Tipo: Câmara de Conservação, Posição: vertical, Tipo de porta: sólida com fechamento automático e chave de segurança, Requisito: display digital de temperatura para fácil visualização com resolução de 0 1ºC e botão para teste dos alarmes, Faixa de temperatura: mínimo -30 C, Capacidade Mínima: 300 litros, Câmara interna: aço inoxidável, Refrigeração: Circulação forçada de ar mantém a esta",19841 5800000000000000,16895 0000000000000000,1 00000000,0004/2020,20200728,20210705,19849916000149,B & R DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA - ME
