_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/002.162/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE INSUMO PARA ANÁLISES FÍSICO-QUÍMICAS EM AMOSTRA DE ÁGUA,"Solução - Tipo: padrão de flúor 1000 mg, Requisito: Densidade 1000g/cm3 (20°C), valor de pH 6 (H2O  20°C), concentração ß (F-) 990 – 1010mg/L, Marca: DIGIMED, Modelo: DM-21, Uso: calibrador de laboratório .",3296 9200000000000000,3100 0000000000000000,1 00000000,0077/2018,20181101,20181114,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
2,27/003.171/2018,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de medicamentos de Ação judicial,"Belimumabe - Dosagem: 400 mg, Apresentação: pó liofilizado para solução injetável, Embalagem: frasco-ampola.",177742 5000000000000000,136205 1600000000000000,78 00000000,0076/2018,20181101,20181114,12420164000904,CM HOSPITALAR S.A. (FILIAL BRASÍLIA)
3,57/006.985/2018,SEINFRA - inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CABOS CONDUTORES DE ENERGIA,"Cabo - Tipo: flexível, Material: cobre, Requisito: isolado, Tensão: 1KV, Bitola: 25 mm, Isolamento: hepr 90º.",14652 0000000000000000,10890 0000000000000000,1100 00000000,0001/2018,20181101,20181114,6298377000155,I.A. CAMPAGNA JUNIOR & CIA LTDA.
4,57/006.985/2018,SEINFRA - inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CABOS CONDUTORES DE ENERGIA,"Cabo - Tipo: flexível, Material: cobre, Requisito: antichamas, Tensão: 1KV, Seção nominal: 16 mm², Isolamento: hepr 90º.",67950 0000000000000000,49452 5000000000000000,7550 00000000,0001/2018,20181101,20181114,6298377000155,I.A. CAMPAGNA JUNIOR & CIA LTDA.
5,27/002.162/2018,FESA,Ativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE INSUMO PARA ANÁLISES FÍSICO-QUÍMICAS EM AMOSTRA DE ÁGUA,"Solução - Tipo: padrão de flúor 1000 mg, Requisito: Densidade 1000g/cm3 (20°C), valor de pH 6 (H2O  20°C), concentração ß (F-) 990 – 1010mg/L, Marca: DIGIMED, Modelo: DM-21, Uso: calibrador de laboratório .",3296 9200000000000000,3100 0000000000000000,1 00000000,0077/2018,20181101,20181114,23239321000149,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA.
6,27/003.171/2018,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de medicamentos de Ação judicial,"Belimumabe - Dosagem: 400 mg, Apresentação: pó liofilizado para solução injetável, Embalagem: frasco-ampola.",177742 5000000000000000,136205 1600000000000000,78 00000000,0076/2018,20181101,20181114,12420164000904,CM HOSPITALAR S.A. (FILIAL BRASÍLIA)
7,57/006.985/2018,SEINFRA - inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CABOS CONDUTORES DE ENERGIA,"Cabo - Tipo: flexível, Material: cobre, Requisito: isolado, Tensão: 1KV, Bitola: 25 mm, Isolamento: hepr 90º.",14652 0000000000000000,10890 0000000000000000,1100 00000000,0001/2018,20181101,20181114,6298377000155,I.A. CAMPAGNA JUNIOR & CIA LTDA.
8,57/006.985/2018,SEINFRA - inativo - 2022,Inativo,PREGÃO ELETRÔNICO,AQUISIÇÃO DE CABOS CONDUTORES DE ENERGIA,"Cabo - Tipo: flexível, Material: cobre, Requisito: antichamas, Tensão: 1KV, Seção nominal: 16 mm², Isolamento: hepr 90º.",67950 0000000000000000,49452 5000000000000000,7550 00000000,0001/2018,20181101,20181114,6298377000155,I.A. CAMPAGNA JUNIOR & CIA LTDA.
9,71/503.125/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CONSULTORIA PARA ACREDITAÇÃO DO LADDAN,Contratação de serviço técnico profissional (administração  advocacia  contabilidade  engenharia  informática  médico e outras),339008 0000000000000000,322000 0000000000000000,1 00000000,0014/2018,20181105,20181119,18883671000103,QUALABOR SERVIÇOS DA QUALIDADE LTDA ME
10,71/503.125/2018,IAGRO - Inativo - 2022,Inativo,PREGÃO ELETRÔNICO,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE CONSULTORIA PARA ACREDITAÇÃO DO LADDAN,Contratação de serviço técnico profissional (administração  advocacia  contabilidade  engenharia  informática  médico e outras),339008 0000000000000000,322000 0000000000000000,1 00000000,0014/2018,20181105,20181119,18883671000103,QUALABOR SERVIÇOS DA QUALIDADE LTDA ME
