_id,N_Processo,Orgao,Situacao_Orgao,Modalidade,Objeto,Itens_Licitado,Valor_Total_Previsto,Valor_Total_Realizado,Quant_Licitada,N_Edital,Data_Publicação,Data_Abertura,CPF_CNPJ,Razao_Social
1,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Forno - Tipo: elétrico, Potência mínima: 2000 W, Material: aço inox, Capacidade aproximada: 45 litros.",1824 5000000000000000,1540 0000000000000000,2 00000000,0085/2021,20211103,20220627,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
2,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Forno - Tipo: elétrico, Potência mínima: 2000 W, Material: aço inox, Capacidade aproximada: 45 litros.",1796 4600000000000000,1540 0000000000000000,2 00000000,0085/2021,20211103,20220627,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
3,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Forno - Tipo: elétrico, Potência mínima: 2000 W, Material: aço inox, Capacidade aproximada: 45 litros.",1796 4600000000000000,1540 0000000000000000,2 00000000,0085/2021,20211103,20220627,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
4,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Purificador - Tipo: de água, Funções : natural e gelada, Voltagem: 127 V, Refil: bacteriostático que reduz partículas  cloro  odores e sabores, Fixação: parede, Bica: telescópica para uso em recipientes maiores, Volume do reservatório: 2 litros, Vazão: de 30 a 60 mil litros de água, Requisito: A câmara deverá ser substituida a cada 5 a 6 mil litros de água e/ou 1 5 a 2 anos..",17895 3900000000000000,17892 3300000000000000,17 00000000,0085/2021,20211103,20220627,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
5,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Purificador - Tipo: de água, Funções : natural e gelada, Voltagem: 127 V, Refil: bacteriostático que reduz partículas  cloro  odores e sabores, Fixação: parede, Bica: telescópica para uso em recipientes maiores, Volume do reservatório: 2 litros, Vazão: de 30 a 60 mil litros de água, Requisito: A câmara deverá ser substituida a cada 5 a 6 mil litros de água e/ou 1 5 a 2 anos..",17895 3900000000000000,17892 3300000000000000,17 00000000,0085/2021,20211103,20220627,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
6,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Purificador - Tipo: de água, Funções : natural e gelada, Voltagem: 127 V, Refil: bacteriostático que reduz partículas  cloro  odores e sabores, Fixação: parede, Bica: telescópica para uso em recipientes maiores, Volume do reservatório: 2 litros, Vazão: de 30 a 60 mil litros de água, Requisito: A câmara deverá ser substituida a cada 5 a 6 mil litros de água e/ou 1 5 a 2 anos..",16296 0300000000000000,17892 3300000000000000,17 00000000,0085/2021,20211103,20220627,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
7,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Condicionador de Ar - Tipo: split, Ciclo: frio, Instalação: piso teto, Capacidade Mínima: 30.000 btus.",8821 0000000000000000,8800 0000000000000000,1 00000000,0085/2021,20211103,20220627,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
8,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Condicionador de ar - Tipo: split, Ciclo: frio, Instalação: parede (Hi-Wall), Capacidade mínima: 30.000 btus, Requisito: potência variável (inverter).",16545 2600000000000000,16400 0000000000000000,2 00000000,0085/2021,20211103,20220627,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
9,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Condicionador de ar - Tipo: split, Ciclo: frio, Instalação: parede (Hi-Wall), Capacidade mínima: 30.000 btus, Requisito: potência variável (inverter).",16545 2600000000000000,16400 0000000000000000,2 00000000,0085/2021,20211103,20220627,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
10,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Condicionador de Ar - Tipo: split, Ciclo: frio, Instalação: piso teto, Capacidade Mínima: 30.000 btus.",8821 0000000000000000,8800 0000000000000000,1 00000000,0085/2021,20211103,20220627,12339342000110,ART COMÉRCIO  CONSTRUÇÕES E INFORMÁTICA LTDA.
11,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Purificador - Tipo: de água, Funções : natural e gelada, Voltagem: 127 V, Refil: bacteriostático que reduz partículas  cloro  odores e sabores, Fixação: parede, Bica: telescópica para uso em recipientes maiores, Volume do reservatório: 2 litros, Vazão: de 30 a 60 mil litros de água, Requisito: A câmara deverá ser substituida a cada 5 a 6 mil litros de água e/ou 1 5 a 2 anos..",16296 0300000000000000,17892 3300000000000000,17 00000000,0085/2021,20211103,20220627,2741293000193,NACIONAL COMERCIO DE EMBALAGENS LTDA.
12,27/004.741/2021,FESA,Ativo,PREGÃO ELETRÔNICO,Aquisição de Materiais Permanentes,"Forno - Tipo: elétrico, Potência mínima: 2000 W, Material: aço inox, Capacidade aproximada: 45 litros.",1824 5000000000000000,1540 0000000000000000,2 00000000,0085/2021,20211103,20220627,36804979000106,MARCONDES SERVICOS DE ESCRITORIO ADMINISTRATIVO E NEGOCIOS EMPRESARIAL LTDA
